run_id,origin,valid_time,lead_hours,field,pressure_hpa,baseline_mse,residual_mse,baseline_bias,residual_bias
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,v_component_of_wind,20.0,8.548048932636728,22.834649578440914,-0.3774818070277428,-3.55270922573455
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,v_component_of_wind,30.0,7.226212916356587,23.492197449280084,-0.26221593023945494,3.6046873345740185
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_humidity,1.0,7.799843999845057e-13,1.5109695318559758e-13,-8.657756943419235e-07,-3.307041526969185e-07
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_humidity,2.0,4.031524200818395e-13,2.552613118370401e-14,-6.171624818695106e-07,-7.77204660589082e-08
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_humidity,3.0,3.14561108396891e-13,2.4032011471615763e-14,-5.3425052670784e-07,7.01290448475718e-10
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_humidity,5.0,2.1764812493212748e-13,4.534302907868969e-14,-4.2696308346232934e-07,1.268347575162908e-07
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_humidity,7.0,1.4948914085726992e-13,6.385930926090255e-14,-3.445717838685988e-07,1.9923878434298668e-07
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_humidity,10.0,7.394023904923742e-14,1.146661361622325e-13,-2.320592395999947e-07,3.1579342347836146e-07
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_humidity,20.0,1.1012628207624904e-14,1.5529897006953318e-13,-2.1456115052807625e-08,3.825245831661477e-07
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_humidity,30.0,7.281678240033715e-15,3.446198345141477e-14,3.446516428070747e-08,1.6180676157707631e-07
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_cloud_ice_water_content,1.0,2.018220428161191e-12,2.512070328710241e-12,5.864544375470594e-07,7.49165709170057e-08
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_cloud_ice_water_content,2.0,1.9795203966376444e-12,2.517921104968776e-12,5.475090498492062e-07,1.1660730711850983e-08
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_cloud_ice_water_content,3.0,1.97525191232878e-12,2.49895125755242e-12,5.355026395725726e-07,2.2007806429325408e-08
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_cloud_ice_water_content,5.0,1.954009870945628e-12,2.5001913484429137e-12,5.217068260629274e-07,-2.492429298297508e-08
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_cloud_ice_water_content,7.0,1.9645508172297874e-12,2.504876951038187e-12,5.297993034725174e-07,5.2038189810819334e-08
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_cloud_ice_water_content,10.0,1.991765137139077e-12,2.49825040938452e-12,5.611043996385308e-07,2.9848833763213744e-08
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_cloud_ice_water_content,20.0,1.423568616923166e-12,1.977271797513864e-12,3.190033574527955e-07,-3.015998398254077e-07
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_cloud_ice_water_content,30.0,9.436207822555348e-13,1.957922567667733e-12,-1.4547935953445059e-07,-7.641885883509086e-07
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_cloud_liquid_water_content,1.0,7.729106390872128e-12,2.427239467624888e-11,8.19682241191875e-07,3.670838933667065e-07
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_cloud_liquid_water_content,2.0,7.723029669184305e-12,2.4437152651520983e-11,8.421436015432085e-07,5.832085682375928e-07
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_cloud_liquid_water_content,3.0,7.654783105465463e-12,2.4662278290525126e-11,8.000124813630238e-07,6.776266903956725e-07
k1_w128_d16,2022-01-10T12,2022-01-10T18,6,specific_cloud_liquid_water_content,5.0,7.704812012522845e-12,2.469582342776313e-11,8.339259404371402e-07,7.361757697655351e-07
