run_id,lead_hours,field,pressure_hpa,baseline_rmse,residual_rmse,rmse_reduction_pct
k1_w256_d16,6,specific_humidity,7,3.856301475623728e-07,2.5176445277056893e-07,34.71349313273079
k1_w256_d16,6,specific_humidity,10,2.699003674101188e-07,3.338747162889308e-07,-23.702949904325887
k1_w256_d16,6,specific_humidity,20,1.0596226762451903e-07,3.821033788294723e-07,-260.6032481141956
k1_w256_d16,6,specific_humidity,30,8.362557987089006e-08,1.6973195039559473e-07,-102.96654523370088
k1_w256_d16,6,specific_cloud_ice_water_content,1,1.466035147732589e-06,1.5947026583065593e-06,-8.77656383429628
k1_w256_d16,6,specific_cloud_ice_water_content,2,1.4513668724636064e-06,1.5890799579415114e-06,-9.488509631210306
k1_w256_d16,6,specific_cloud_ice_water_content,3,1.4498182097670895e-06,1.5869473051398502e-06,-9.458364810771025
k1_w256_d16,6,specific_cloud_ice_water_content,5,1.4418084047152534e-06,1.584522104785835e-06,-9.89824304004987
k1_w256_d16,6,specific_cloud_ice_water_content,7,1.4457543483121473e-06,1.5920991135576651e-06,-10.122381123485379
k1_w256_d16,6,specific_cloud_ice_water_content,10,1.4557463624633837e-06,1.5883148786869358e-06,-9.106566888425704
k1_w256_d16,6,specific_cloud_ice_water_content,20,1.2331259002909328e-06,1.368689768935673e-06,-10.99351401286408
k1_w256_d16,6,specific_cloud_ice_water_content,30,9.865127650158664e-07,1.253553327439378e-06,-27.069144150325975
k1_w256_d16,6,specific_cloud_liquid_water_content,1,2.794234220664137e-06,4.256135865529456e-06,-52.3185076631784
k1_w256_d16,6,specific_cloud_liquid_water_content,2,2.7952225406303136e-06,4.248735771915686e-06,-51.99991092507468
k1_w256_d16,6,specific_cloud_liquid_water_content,3,2.7823814575494895e-06,4.256641551203823e-06,-52.98554911132673
k1_w256_d16,6,specific_cloud_liquid_water_content,5,2.7920807944562068e-06,4.25890225153983e-06,-52.53506488766582
k1_w256_d16,6,specific_cloud_liquid_water_content,7,2.8064188073102174e-06,4.250739176099405e-06,-51.46489059391251
k1_w256_d16,6,specific_cloud_liquid_water_content,10,2.783263464339788e-06,4.248363089032123e-06,-52.639631262499556
k1_w256_d16,6,specific_cloud_liquid_water_content,20,2.441444851051319e-06,3.776083121143442e-06,-54.665919220637306
k1_w256_d16,6,specific_cloud_liquid_water_content,30,1.9925068141787895e-06,3.255831167815127e-06,-63.40376578119837
k2_w128_d16,6,temperature,1,9.9039903324195,8.554657835061406,13.624129790809869
k2_w128_d16,6,temperature,2,7.803570145844489,10.582238312729478,-35.60765284290639
k2_w128_d16,6,temperature,3,5.9621518485255605,9.678522594845903,-62.33270873903356
k2_w128_d16,6,temperature,5,4.385090055922865,5.995039353932937,-36.714167268595574
k2_w128_d16,6,temperature,7,3.7635630458508427,5.588951106290781,-48.50159378763021
k2_w128_d16,6,temperature,10,2.9208224696340426,4.013522066571006,-37.41068169315578
k2_w128_d16,6,temperature,20,2.0939721623718794,3.173070055635656,-51.53353576780426
k2_w128_d16,6,temperature,30,1.8917885452409964,3.3961619327929466,-79.52122298955496
k2_w128_d16,6,geopotential,1,30406.341476584912,3020.4365605888233,90.0664255746954
k2_w128_d16,6,geopotential,2,20741.683378610287,1985.598596111044,90.4270132762769
k2_w128_d16,6,geopotential,3,15608.950424260322,1399.0674905649344,91.03676126493154
k2_w128_d16,6,geopotential,5,9579.348559879374,1028.189982631298,89.26659807601524
k2_w128_d16,6,geopotential,7,6064.013373796517,784.4907911025871,87.06317511612878
k2_w128_d16,6,geopotential,10,2819.5194941345767,595.1548160611435,78.89162258678336
k2_w128_d16,6,geopotential,20,1363.2952418466095,470.6143407687848,65.47964620405125
k2_w128_d16,6,geopotential,30,1788.3076932888548,498.7245468735207,72.11192745269005
k2_w128_d16,6,geopotential,500,31.13852694360948,148.32764571328596,-376.34766404300655
