run_id,train_K,eval_K,checkpoint_update,origin,valid_time,lead_hours,physical_hours,field,pressure_hpa,location,era5,baseline,residual
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,2.0,Global mean,-0.4275337244460714,0.5397218140273772,1.3723422113083568
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,2.0,New York,9.27081298828125,26.494720458984375,27.004104614257812
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,2.0,Beijing,-13.597379684448242,-7.706841945648193,-18.036762237548828
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,3.0,Global mean,0.28525308480215084,0.3645024078934761,-0.5558167388509754
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,3.0,New York,7.631806373596191,26.499610900878906,27.09970474243164
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,3.0,Beijing,-14.089734077453613,-6.735130310058594,-15.61294174194336
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,5.0,Global mean,0.2960483214820458,0.09096990706372565,-0.23776217129849417
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,5.0,New York,5.029114723205566,27.16942024230957,27.22479820251465
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,5.0,Beijing,-4.906232833862305,-4.981325626373291,-9.642420768737793
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,7.0,Global mean,-0.08427285130788913,-0.04500884523142967,-1.4349670899017166
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,7.0,New York,6.692903995513916,28.15674591064453,26.220787048339844
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,7.0,Beijing,-3.8232359886169434,-3.7730700969696045,-6.1838765144348145
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,10.0,Global mean,-0.026529201441626644,-0.2044493500844631,-2.591243068662572
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,10.0,New York,15.663106918334961,28.103933334350586,24.660396575927734
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,10.0,Beijing,1.6969255208969116,-2.4040303230285645,-3.375922918319702
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,20.0,Global mean,-0.1861511407537521,-0.2783863368876422,-3.517853184857247
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,20.0,New York,23.9243106842041,24.467727661132812,20.275096893310547
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,20.0,Beijing,-1.813352346420288,-1.1353527307510376,-0.993628203868866
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,30.0,Global mean,0.14870713821510811,-0.08847253055512225,3.5242917841462846
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,30.0,New York,19.296180725097656,19.08568000793457,22.823360443115234
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,v_component_of_wind,30.0,Beijing,1.4677408933639526,-0.8024694919586182,6.486072063446045
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,1.0,Global mean,3.843383837311699e-06,2.9775261873063503e-06,3.5097550774827815e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,1.0,New York,3.9650708458793815e-06,2.9211798846517922e-06,3.502198524074629e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,1.0,Beijing,3.877737981383689e-06,3.13013242703164e-06,3.7610811887134332e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,2.0,Global mean,3.5912438420193573e-06,2.976827976000246e-06,3.5134111898434004e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,2.0,New York,3.84635404770961e-06,2.921244913522969e-06,3.503459538478637e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,2.0,Beijing,3.762602091228473e-06,3.1323281746153953e-06,3.768022452277364e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,3.0,Global mean,3.5090306147807273e-06,2.978401197605612e-06,3.510455200360758e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,3.0,New York,3.817885499302065e-06,2.9218408599263057e-06,3.5000125535589177e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,3.0,Beijing,3.7163918022997677e-06,3.128527396256686e-06,3.7608449474646477e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,5.0,Global mean,3.406024456833741e-06,2.9806341002342354e-06,3.531424802081415e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,5.0,New York,3.691562596941367e-06,2.923831516454811e-06,3.5204986943426775e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,5.0,Beijing,3.75579566025408e-06,3.1341687645181082e-06,3.7892225464020157e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,7.0,Global mean,3.324237205449647e-06,2.9792526171104852e-06,3.5203949000736698e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,7.0,New York,3.609512987168273e-06,2.9241352876852034e-06,3.511184559101821e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,7.0,Beijing,3.706203415276832e-06,3.127486024823156e-06,3.77030050913163e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,10.0,Global mean,3.2071488472120056e-06,2.9778748423259013e-06,3.522834074185035e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,10.0,New York,3.3212727430509403e-06,2.9223394903965527e-06,3.5109171676594997e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,10.0,Beijing,3.5478954032441834e-06,3.130490995317814e-06,3.76649677491514e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,20.0,Global mean,2.997536990119996e-06,2.9753858511022563e-06,3.3770802841489934e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,20.0,New York,2.8985673452552874e-06,2.9333189104363555e-06,3.3868652735691285e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,20.0,Beijing,3.1719896469439846e-06,3.108064220214146e-06,3.54548251380038e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,30.0,Global mean,2.93120847453353e-06,2.96514772874777e-06,3.0914174351029293e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,30.0,New York,2.9011841888859635e-06,2.9452096441673348e-06,3.1112131182453595e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_humidity,30.0,Beijing,3.1598297027812805e-06,3.0619978588219965e-06,3.1454305826628115e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,1.0,Global mean,0.0,6.45547352920734e-07,2.117960768187792e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,1.0,New York,0.0,4.1223120206268504e-07,-1.1073007044615224e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,1.0,Beijing,0.0,-2.9654756872332655e-08,4.992052708985284e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,2.0,Global mean,0.0,6.059830584998346e-07,1.4983363339626918e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,2.0,New York,0.0,3.949135134462267e-07,-1.5818250176380388e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,2.0,Beijing,0.0,-7.113339961506426e-08,6.284381015575491e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,3.0,Global mean,0.0,5.936536033028042e-07,1.5809509969016936e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,3.0,New York,0.0,3.5135349207848776e-07,-1.7144611774710938e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,3.0,Beijing,0.0,-8.764141057326924e-08,4.486832949623931e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,5.0,Global mean,0.0,5.801035806119237e-07,1.1479581259356687e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,5.0,New York,0.0,3.3458650250395294e-07,-1.7836055121733807e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,5.0,Beijing,0.0,-5.49389369552955e-08,4.744347279483918e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,7.0,Global mean,0.0,5.887309000138473e-07,1.9114762700248714e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,7.0,New York,0.0,3.5492871575115714e-07,-1.5624482330167666e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,7.0,Beijing,0.0,-7.054359230096452e-08,5.462347871798556e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,10.0,Global mean,0.0,6.194525275689065e-07,1.6839293225464207e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,10.0,New York,0.0,4.273281319910893e-07,-1.2257987691555172e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,10.0,Beijing,0.0,-4.076377990713809e-08,4.586040631693322e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,20.0,Global mean,0.0,3.8052165787521913e-07,-1.7067718961580225e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,20.0,New York,0.0,4.362677827884909e-07,-1.031958163366653e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,20.0,Beijing,0.0,-3.3641265417827526e-07,-4.0027657632890623e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,30.0,Global mean,0.0,-8.596406244132704e-08,-6.574503188822543e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,30.0,New York,0.0,7.645382993359817e-07,2.2460926629719324e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_ice_water_content,30.0,Beijing,0.0,-7.602904474879324e-07,-1.8137847064281232e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,1.0,Global mean,0.0,8.672449104265139e-07,3.060728810772811e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,1.0,New York,0.0,-1.872201664809836e-06,-2.8716406177409226e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,1.0,Beijing,0.0,4.229214937367942e-06,-2.929036782006733e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,2.0,Global mean,0.0,8.927685892900167e-07,5.171233952150897e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,2.0,New York,0.0,-1.916485416586511e-06,-2.881041837099474e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,2.0,Beijing,0.0,4.2955257413268555e-06,-7.615835784235969e-08
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,3.0,Global mean,0.0,8.489566193084177e-07,6.092269183200773e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,3.0,New York,0.0,-1.8692430785449687e-06,-2.7274281819700263e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,3.0,Beijing,0.0,4.222597453917842e-06,-2.1979849407216534e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,5.0,Global mean,0.0,8.818582483852687e-07,6.702551378809935e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,5.0,New York,0.0,-1.9289141164335888e-06,-2.7455341751192464e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,5.0,Beijing,0.0,4.260386504029157e-06,-1.894459273898974e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,7.0,Global mean,0.0,9.22731219214133e-07,5.176760104090275e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,7.0,New York,0.0,-1.904977580124978e-06,-2.771636445686454e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,7.0,Beijing,0.0,4.253200586390449e-06,-9.07321009435691e-08
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,10.0,Global mean,0.0,8.56424538204853e-07,4.5163244073818777e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,10.0,New York,0.0,-1.899165908980649e-06,-2.8907622890983475e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,10.0,Beijing,0.0,4.124065526411869e-06,-1.6144531400641426e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,20.0,Global mean,0.0,8.380441530406054e-07,-7.659268596373519e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,20.0,New York,0.0,-1.4041631857253378e-06,-2.2419058041123208e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,20.0,Beijing,0.0,3.6769279176951386e-06,-1.9998537936771754e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,30.0,Global mean,0.0,7.99146951426042e-07,-2.2242978440421948e-06
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,30.0,New York,0.0,-4.3101653091071057e-07,-7.97919710748829e-07
k1_w128_d16,1,1,900,2022-01-11T06,2022-01-11T12,6,36,specific_cloud_liquid_water_content,30.0,Beijing,0.0,3.0083504043432185e-06,-4.398841156216804e-06
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,1.0,Global mean,261.99372902948073,256.44240724933877,260.5361703630456
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,1.0,New York,258.13427734375,248.34129333496094,256.2897644042969
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,1.0,Beijing,253.83287048339844,249.7802734375,251.20545959472656
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,2.0,Global mean,258.3961549257223,254.49809742486406,266.2805442368847
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,2.0,New York,248.1861114501953,239.98350524902344,254.6626434326172
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,2.0,Beijing,255.5741729736328,247.6068878173828,252.48934936523438
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,3.0,Global mean,250.8751287972849,248.64733778780436,258.19381700501435
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,3.0,New York,243.11558532714844,233.87831115722656,246.8282928466797
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,3.0,Beijing,248.81944274902344,243.0294647216797,249.26466369628906
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,5.0,Global mean,240.24479846544787,238.76715485879663,245.3380781277317
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,5.0,New York,227.7413787841797,226.63421630859375,235.00485229492188
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,5.0,Beijing,238.47576904296875,233.18603515625,238.5249786376953
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,7.0,Global mean,234.20658779902396,233.13194055604038,238.95013653156846
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,7.0,New York,221.15740966796875,223.9626007080078,229.46969604492188
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,7.0,Beijing,231.59918212890625,227.64166259765625,233.20155334472656
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,10.0,Global mean,229.09692378083014,228.75919527542237,233.17896553093402
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,10.0,New York,217.62449645996094,221.70106506347656,224.4356689453125
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,10.0,Beijing,227.83226013183594,226.4374237060547,233.1926727294922
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,20.0,Global mean,221.19323458292445,221.77650772158654,218.95032226094008
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,20.0,New York,219.68629455566406,221.4893035888672,218.62049865722656
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,20.0,Beijing,220.8964385986328,222.22593688964844,221.4041748046875
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,30.0,Global mean,216.45771662867884,217.25738911390363,213.8777967814702
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,30.0,New York,221.4906768798828,220.4553680419922,217.8130340576172
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,temperature,30.0,Beijing,218.2515411376953,219.10398864746094,217.6841278076172
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,1.0,Global mean,466568.8718216935,436356.99128142535,466830.1936940844
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,1.0,New York,458754.6875,426289.6875,455620.625
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,1.0,Beijing,463595.25,432922.34375,460299.5625
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,2.0,Global mean,414539.79619008425,393944.15397806035,414996.91419234977
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,2.0,New York,407869.40625,386496.53125,406880.5
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,2.0,Beijing,412349.90625,391745.3125,411446.34375
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,3.0,Global mean,384875.5544699776,369383.3765267749,384765.7486419355
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,3.0,New York,379328.4375,363804.0,378378.15625
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,3.0,Beijing,382968.78125,367775.09375,382423.75
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,5.0,Global mean,348891.394642171,339395.2875701638,349322.007735065
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,5.0,New York,344819.0,335817.375,344660.875
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,5.0,Beijing,347239.8125,338024.5,347479.15625
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,7.0,Global mean,325983.0465389958,319978.9406722373,326370.64265533595
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,7.0,New York,323164.125,317413.96875,322914.46875
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,7.0,Beijing,324522.21875,318697.53125,324768.375
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,10.0,Global mean,302276.73489527183,299514.971773622,302645.2183897408
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,10.0,New York,300712.46875,297780.1875,300276.0
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,10.0,Beijing,301008.03125,298430.09375,301202.25
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,20.0,Global mean,257476.36671703996,258819.43800816924,257874.37617039675
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,20.0,New York,257338.796875,258031.640625,256908.375
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,20.0,Beijing,256585.828125,258053.3125,256874.203125
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,30.0,Global mean,232013.2628228708,233796.34551042452,232244.55152567918
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,30.0,New York,231648.921875,233216.578125,231439.578125
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,30.0,Beijing,231006.53125,232924.28125,231498.265625
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,500.0,Global mean,55370.281474937554,55364.80957074707,55356.32525815652
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,500.0,New York,52931.89453125,52928.1953125,52787.68359375
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,geopotential,500.0,Beijing,53410.23046875,53446.578125,53447.76171875
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,1.0,Global mean,-13.940437477449308,-13.38002401499515,-19.070515699066462
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,1.0,New York,71.6343002319336,44.14006042480469,45.10968017578125
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,1.0,Beijing,-40.58033752441406,2.330742835998535,-4.060778617858887
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,2.0,Global mean,-12.557911080675657,-11.141207437948998,-9.565177202883651
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,2.0,New York,49.06477355957031,42.688385009765625,49.74769592285156
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,2.0,Beijing,-44.82041549682617,0.8089296817779541,7.1154046058654785
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,3.0,Global mean,-7.280695186007032,-8.788686057642725,-6.2798058018944625
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,3.0,New York,47.920284271240234,39.719947814941406,46.816184997558594
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,3.0,Beijing,-39.8986930847168,-2.3387951850891113,4.491241455078125
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,5.0,Global mean,-1.56298078023677,-2.825015859243242,-0.14520152408494508
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,5.0,New York,31.762615203857422,40.493133544921875,50.59370422363281
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,5.0,Beijing,-18.43882179260254,-4.2305803298950195,-5.811973571777344
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,7.0,Global mean,0.7650251569201634,-3.4112839141736995,-0.22158556493340642
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,7.0,New York,27.948305130004883,36.24172592163086,48.34359359741211
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,7.0,Beijing,-8.694330215454102,-9.484601020812988,-10.983616828918457
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,10.0,Global mean,0.8116604571335806,-4.402326730312706,-2.42330251856088
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,10.0,New York,37.610015869140625,33.855003356933594,46.51696014404297
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,10.0,Beijing,2.7949013710021973,-11.490053176879883,-8.659621238708496
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,20.0,Global mean,-5.989514464154668,-4.855337445745913,-0.042071731225698884
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,20.0,New York,37.2548713684082,31.356016159057617,45.82278060913086
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,20.0,Beijing,3.862971067428589,-1.637047290802002,12.732864379882812
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,30.0,Global mean,-4.42986524570516,-2.9592846132945123,-0.6609673357392348
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,30.0,New York,32.63791275024414,31.2560977935791,41.533599853515625
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,u_component_of_wind,30.0,Beijing,13.387469291687012,8.000641822814941,17.23577117919922
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,v_component_of_wind,1.0,Global mean,1.2351043030299367,0.11811901840789582,5.576163482338625
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,v_component_of_wind,1.0,New York,11.700512886047363,21.551767349243164,30.32407569885254
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,v_component_of_wind,1.0,Beijing,-11.166691780090332,-5.801875114440918,-14.212217330932617
k1_w128_d16,1,1,900,2022-01-11T12,2022-01-11T18,6,42,v_component_of_wind,2.0,Global mean,0.23238715884572292,0.3542752783281943,1.567097198059153
