recipe,run_id,epoch,update,field,baseline_loss,residual_loss,improvement_pct,baseline_share_pct,residual_share_pct
normalized24_mse,r2p8_w128_di16,1,424,v_component_of_wind,0.11498030339286223,0.14948680609745849,-30.010794619922997,0.04356252560578025,0.7362257448198497
normalized24_mse,r2p8_w128_di16,1,424,specific_humidity,4.044407673049877,1.381563339601936,65.84015630253953,1.5323025563384152,6.804229251182907
normalized24_mse,r2p8_w128_di16,1,424,specific_cloud_ice_water_content,0.0004089499670297924,0.00043777106637062524,-7.047585686376445,0.00015493865370444165,0.002156031945649905
normalized24_mse,r2p8_w128_di16,1,424,specific_cloud_liquid_water_content,0.00044347959509647133,0.0007115321000243028,-60.443030049560974,0.00016802087528871822,0.0035043109420780545
readme_v1,r2p8_w128_di16,2,848,total,20832.350792589317,54004.85401142462,-159.235525309202,100.0,100.0
readme_v1,r2p8_w128_di16,2,848,temperature,0.016496350804634442,0.07085361756329982,-329.5108560821487,7.918621843917241e-05,0.00013119860957000435
readme_v1,r2p8_w128_di16,2,848,geopotential,0.10027638530116288,0.012785597251091041,87.24964286188448,0.0004813493508223477,2.3674903830656173e-05
readme_v1,r2p8_w128_di16,2,848,u_component_of_wind,0.02230661161398653,0.028802374043037825,-29.120345758736256,0.00010707678569776027,5.333293565971818e-05
readme_v1,r2p8_w128_di16,2,848,v_component_of_wind,0.015066207220196689,0.02361053491166094,-56.71186893016002,7.23212054664334e-05,4.3719282912358545e-05
readme_v1,r2p8_w128_di16,2,848,specific_humidity,0.04326741706933395,0.06445070988361869,-48.95899558861934,0.00020769339715960163,0.00011934243886666978
readme_v1,r2p8_w128_di16,2,848,specific_cloud_ice_water_content,623.3469472720234,737.9520422662636,-18.385442568667543,2.992206465214508,1.3664550266354785
readme_v1,r2p8_w128_di16,2,848,specific_cloud_liquid_water_content,20208.806432345285,53266.7014663247,-163.58163033848686,97.00684590782791,98.63317370519368
current_v2,r2p8_w128_di16,2,848,total,1.1389526497087266,0.18947302236803126,83.36427573029601,100.0,100.0
current_v2,r2p8_w128_di16,2,848,temperature,0.012342242251354033,0.08411677644671152,-581.5356134942442,1.0836484075532387,44.39512042158888
current_v2,r2p8_w128_di16,2,848,geopotential,1.0827033166100655,0.041935445652511394,96.12678330165176,95.06131066001329,22.13267362730734
current_v2,r2p8_w128_di16,2,848,u_component_of_wind,0.015357475675661867,0.02081040841780156,-35.50669952081618,1.3483857893117293,10.983309474728042
current_v2,r2p8_w128_di16,2,848,v_component_of_wind,0.009351332768317849,0.01404404967698464,-50.18233256082634,0.8210466669276673,7.412163220632836
current_v2,r2p8_w128_di16,2,848,specific_humidity,0.018847286878164386,0.028074729238177772,-48.95899563508996,1.6547910822266714,14.817269966615926
current_v2,r2p8_w128_di16,2,848,specific_cloud_ice_water_content,9.034326505392342e-05,0.0001005969444411882,-11.34968874674238,0.007932135289120897,0.053093017245372964
current_v2,r2p8_w128_di16,2,848,specific_cloud_liquid_water_content,0.00026065226010914,0.0003910159914031888,-50.01442582522133,0.022885258678295245,0.2063702718815989
normalized24_mse,r2p8_w128_di16,2,848,total,263.94315250079455,19.56501316183964,92.58741400317982,100.0,100.0
normalized24_mse,r2p8_w128_di16,2,848,temperature,0.4887854524215519,10.03518183684227,-1953.0852109296106,0.1851858810468972,51.29146478886749
normalized24_mse,r2p8_w128_di16,2,848,geopotential,258.5141289562673,6.774168288745105,97.3795752224084,97.94310877433696,34.62388822695864
normalized24_mse,r2p8_w128_di16,2,848,u_component_of_wind,0.7799976861007852,1.341200352669181,-71.94927325667496,0.29551730314293234,6.855095580948087
normalized24_mse,r2p8_w128_di16,2,848,v_component_of_wind,0.11498030339286223,0.15272975899004476,-32.831236727738485,0.04356252560578025,0.7806269166633366
normalized24_mse,r2p8_w128_di16,2,848,specific_humidity,4.044407673049877,1.260633703280988,68.83020196798442,1.5323025563384152,6.4433061856547935
normalized24_mse,r2p8_w128_di16,2,848,specific_cloud_ice_water_content,0.0004089499670297924,0.00044892340568677177,-9.774652617606705,0.00015493865370444165,0.0022945213579634556
normalized24_mse,r2p8_w128_di16,2,848,specific_cloud_liquid_water_content,0.00044347959509647133,0.0006502979063637723,-46.63536125541723,0.00016802087528871822,0.003323779549671546
readme_v1,r2p8_w128_di16,3,1272,total,20832.350792589317,53612.456776502375,-157.35192974752476,100.0,100.0
readme_v1,r2p8_w128_di16,3,1272,temperature,0.016496350804634442,0.07028037579820033,-326.0358950323483,7.918621843917241e-05,0.00013108963853528027
readme_v1,r2p8_w128_di16,3,1272,geopotential,0.10027638530116288,0.0123418136584703,87.69220328255372,0.0004813493508223477,2.302042174623781e-05
readme_v1,r2p8_w128_di16,3,1272,u_component_of_wind,0.02230661161398653,0.02913437111784681,-30.60868061009854,0.00010707678569776027,5.434254065114214e-05
readme_v1,r2p8_w128_di16,3,1272,v_component_of_wind,0.015066207220196689,0.024731339603772523,-64.1510649781814,7.23212054664334e-05,4.612983827036992e-05
readme_v1,r2p8_w128_di16,3,1272,specific_humidity,0.04326741706933395,0.06645256765470711,-53.58570526227639,0.00020769339715960163,0.00012394986473336246
readme_v1,r2p8_w128_di16,3,1272,specific_cloud_ice_water_content,623.3469472720234,721.1373968259736,-15.687964781397291,2.992206465214508,1.3450929880572802
readme_v1,r2p8_w128_di16,3,1272,specific_cloud_liquid_water_content,20208.806432345285,52891.11643920857,-161.72310876585703,97.00684590782791,98.6545284796388
current_v2,r2p8_w128_di16,3,1272,total,1.1389526497087266,0.1869142773029329,83.58893345120765,100.0,100.0
current_v2,r2p8_w128_di16,3,1272,temperature,0.012342242251354033,0.08325316066252884,-574.5383777683943,1.0836484075532387,44.54082473732065
current_v2,r2p8_w128_di16,3,1272,geopotential,1.0827033166100655,0.03836883978552963,96.45620003218775,95.06131066001329,20.52750615906406
current_v2,r2p8_w128_di16,3,1272,u_component_of_wind,0.015357475675661867,0.021104206650139668,-37.419762829805904,1.3483857893117293,11.290847844617016
current_v2,r2p8_w128_di16,3,1272,v_component_of_wind,0.009351332768317849,0.01471123056981284,-57.31694010135357,0.8210466669276673,7.870576171113068
current_v2,r2p8_w128_di16,3,1272,specific_humidity,0.018847286878164386,0.028946738482175795,-53.58570530229567,1.6547910822266714,15.486638527490156
current_v2,r2p8_w128_di16,3,1272,specific_cloud_ice_water_content,9.034326505392342e-05,0.00011743128457046151,-29.9834409353813,0.007932135289120897,0.06282627858338508
current_v2,r2p8_w128_di16,3,1272,specific_cloud_liquid_water_content,0.00026065226010914,0.00041266986817566634,-58.32199882052576,0.022885258678295245,0.22078028181167253
normalized24_mse,r2p8_w128_di16,3,1272,total,263.94315250079455,18.572590258175676,92.963412734066,100.0,100.0
normalized24_mse,r2p8_w128_di16,3,1272,temperature,0.4887854524215519,9.945035731889082,-1934.642332872053,0.1851858810468972,53.54684292090741
normalized24_mse,r2p8_w128_di16,3,1272,geopotential,258.5141289562673,5.700058439810958,97.79506889514143,97.94310877433696,30.690702592234192
normalized24_mse,r2p8_w128_di16,3,1272,u_component_of_wind,0.7799976861007852,1.3769621742912301,-76.5341357837451,0.29551730314293234,7.413947947756451
normalized24_mse,r2p8_w128_di16,3,1272,v_component_of_wind,0.11498030339286223,0.1605836650514338,-39.661890178489934,0.04356252560578025,0.8646271888798315
normalized24_mse,r2p8_w128_di16,3,1272,specific_humidity,4.044407673049877,1.3887244627881143,65.66309395459926,1.5323025563384152,7.477279385823935
normalized24_mse,r2p8_w128_di16,3,1272,specific_cloud_ice_water_content,0.0004089499670297924,0.0005411674525904139,-32.33096863191318,0.00015493865370444165,0.002913796326025075
normalized24_mse,r2p8_w128_di16,3,1272,specific_cloud_liquid_water_content,0.00044347959509647133,0.0006846168922690089,-54.373932834515706,0.00016802087528871822,0.003686168072154824
readme_v1,r2p8_w128_di16,4,1696,total,20832.350792589317,55180.25079456318,-164.8776959640696,100.0,100.0
readme_v1,r2p8_w128_di16,4,1696,temperature,0.016496350804634442,0.06764182442983543,-310.04113716369505,7.918621843917241e-05,0.00012258339434096966
readme_v1,r2p8_w128_di16,4,1696,geopotential,0.10027638530116288,0.012204127585756024,87.82950986007022,0.0004813493508223477,2.2116839648286768e-05
readme_v1,r2p8_w128_di16,4,1696,u_component_of_wind,0.02230661161398653,0.029108863775350786,-30.494331811018572,0.00010707678569776027,5.27523223548285e-05
readme_v1,r2p8_w128_di16,4,1696,v_component_of_wind,0.015066207220196689,0.0244870696045842,-62.52975448099885,7.23212054664334e-05,4.437651016801263e-05
readme_v1,r2p8_w128_di16,4,1696,specific_humidity,0.04326741706933395,0.06555497846711827,-51.5111899609574,0.00020769339715960163,0.00011880152323189025
readme_v1,r2p8_w128_di16,4,1696,specific_cloud_ice_water_content,623.3469472720234,755.5547089945533,-21.209338122391653,2.992206465214508,1.3692484142696155
readme_v1,r2p8_w128_di16,4,1696,specific_cloud_liquid_water_content,20208.806432345285,54424.49708870477,-169.3107941377251,97.00684590782791,98.63039095514065
current_v2,r2p8_w128_di16,4,1696,total,1.1389526497087266,0.18351365362992353,83.88750808237245,100.0,100.0
current_v2,r2p8_w128_di16,4,1696,temperature,0.012342242251354033,0.07912405852040877,-541.0833372819942,1.0836484075532387,43.11616980825392
current_v2,r2p8_w128_di16,4,1696,geopotential,1.0827033166100655,0.039676000979273145,96.33546878719294,95.06131066001329,21.620190211723635
current_v2,r2p8_w128_di16,4,1696,u_component_of_wind,0.015357475675661867,0.020933786369769048,-36.310073425311515,1.3483857893117293,11.407209194354795
current_v2,r2p8_w128_di16,4,1696,v_component_of_wind,0.009351332768317849,0.014661981622780611,-56.79028846513887,0.8210466669276673,7.989586242094111
current_v2,r2p8_w128_di16,4,1696,specific_humidity,0.018847286878164386,0.028555748635666508,-51.51119002040503,1.6547910822266714,15.560558067931268
current_v2,r2p8_w128_di16,4,1696,specific_cloud_ice_water_content,9.034326505392342e-05,0.00013044127878340177,-44.384065270991634,0.007932135289120897,0.07107987673029043
current_v2,r2p8_w128_di16,4,1696,specific_cloud_liquid_water_content,0.00026065226010914,0.0004316362232420273,-65.59849627288598,0.022885258678295245,0.23520659891196521
normalized24_mse,r2p8_w128_di16,4,1696,total,263.94315250079455,18.504756770548315,92.98911277098101,100.0,100.0
normalized24_mse,r2p8_w128_di16,4,1696,temperature,0.4887854524215519,9.31277484522715,-1805.2888745132634,0.1851858810468972,50.32638343049781
normalized24_mse,r2p8_w128_di16,4,1696,geopotential,258.5141289562673,6.288995006586288,97.56725288788753,97.94310877433696,33.98582907393674
normalized24_mse,r2p8_w128_di16,4,1696,u_component_of_wind,0.7799976861007852,1.328935853002332,-70.37689684000131,0.29551730314293234,7.18159049308571
normalized24_mse,r2p8_w128_di16,4,1696,v_component_of_wind,0.11498030339286223,0.15486052679074544,-34.684395693079104,0.04356252560578025,0.8368687506188537
normalized24_mse,r2p8_w128_di16,4,1696,specific_humidity,4.044407673049877,1.4178668451253953,64.94253399395353,1.5323025563384152,7.662174989416964
normalized24_mse,r2p8_w128_di16,4,1696,specific_cloud_ice_water_content,0.0004089499670297924,0.0006103078088575084,-49.23776942450442,0.00015493865370444165,0.0032981131091053204
normalized24_mse,r2p8_w128_di16,4,1696,specific_cloud_liquid_water_content,0.00044347959509647133,0.0007133860075504772,-60.86106676346459,0.00016802087528871822,0.003855149334823377
readme_v1,r2p8_w128_di16,5,2120,total,20832.350792589317,51135.72903024292,-145.46307586387903,100.0,100.0
readme_v1,r2p8_w128_di16,5,2120,temperature,0.016496350804634442,0.06802967560376517,-312.3922703235257,7.918621843917241e-05,0.00013303746107448818
readme_v1,r2p8_w128_di16,5,2120,geopotential,0.10027638530116288,0.01208206248618404,87.95123851952017,0.0004813493508223477,2.362743763570558e-05
readme_v1,r2p8_w128_di16,5,2120,u_component_of_wind,0.02230661161398653,0.029937991658800737,-34.21129204593869,0.00010707678569776027,5.8546132472453225e-05
readme_v1,r2p8_w128_di16,5,2120,v_component_of_wind,0.015066207220196689,0.024453937686650454,-62.30984566486806,7.23212054664334e-05,4.782162716833039e-05
readme_v1,r2p8_w128_di16,5,2120,specific_humidity,0.04326741706933395,0.06777330320314105,-56.63819981335516,0.00020769339715960163,0.00013253610438028227
readme_v1,r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,623.3469472720234,745.3214075478834,-19.567667862923123,2.992206465214508,1.4575355073300749
readme_v1,r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,20208.806432345285,50390.2053457244,-149.3477559618373,97.00684590782791,98.5420689239072
current_v2,r2p8_w128_di16,5,2120,total,1.1389526497087266,0.18213871712966942,84.00822745561467,100.0,100.0
current_v2,r2p8_w128_di16,5,2120,temperature,0.012342242251354033,0.0790672099979194,-540.6227360287403,1.0836484075532387,43.41043532311109
current_v2,r2p8_w128_di16,5,2120,geopotential,1.0827033166100655,0.03654909914123156,96.62427383563703,95.06131066001329,20.066628181646454
current_v2,r2p8_w128_di16,5,2120,u_component_of_wind,0.015357475675661867,0.021683243345136032,-41.19015262058385,1.3483857893117293,11.904796347994013
current_v2,r2p8_w128_di16,5,2120,v_component_of_wind,0.009351332768317849,0.014725842933082933,-57.47319978788297,0.8210466669276673,8.084960279257492
current_v2,r2p8_w128_di16,5,2120,specific_humidity,0.018847286878164386,0.02952205089118306,-56.63819987473089,1.6547910822266714,16.20855321505615
current_v2,r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,9.034326505392342e-05,0.00013770389371567276,-52.422976558884706,0.007932135289120897,0.0756038561629034
current_v2,r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,0.00026065226010914,0.00045356692740074536,-74.01227490251891,0.022885258678295245,0.24902279677189057
normalized24_mse,r2p8_w128_di16,5,2120,total,263.94315250079455,17.537609244153415,93.35553543329728,100.0,100.0
normalized24_mse,r2p8_w128_di16,5,2120,temperature,0.4887854524215519,9.281960052374078,-1798.9845148600846,0.1851858810468972,52.92602841786113
normalized24_mse,r2p8_w128_di16,5,2120,geopotential,258.5141289562673,5.329166174616841,97.93853968596108,97.94310877433696,30.387073291608697
normalized24_mse,r2p8_w128_di16,5,2120,u_component_of_wind,0.7799976861007852,1.3320859478493838,-70.78075635179026,0.29551730314293234,7.59559600915083
normalized24_mse,r2p8_w128_di16,5,2120,v_component_of_wind,0.11498030339286223,0.1592533112838296,-38.50486264564488,0.04356252560578025,0.9080673942881955
normalized24_mse,r2p8_w128_di16,5,2120,specific_humidity,4.044407673049877,1.4337497510061723,64.54982121213845,1.5323025563384152,8.175286215161552
normalized24_mse,r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,0.0004089499670297924,0.000647315580064347,-58.28723126347373,0.00015493865370444165,0.0036910138152390706
normalized24_mse,r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,0.00044347959509647133,0.0007466914430484021,-68.37109335007223,0.00016802087528871822,0.004257658114359741
readme_v1,r2p8_w128_di16,6,2544,total,20832.350792589317,53053.70416822652,-154.66979073287922,100.0,100.00000000000001
readme_v1,r2p8_w128_di16,6,2544,temperature,0.016496350804634442,0.06855243022759193,-315.561181011821,7.918621843917241e-05,0.00012921327794609952
readme_v1,r2p8_w128_di16,6,2544,geopotential,0.10027638530116288,0.011353157224318981,88.67813474705763,0.0004813493508223477,2.1399367682828648e-05
readme_v1,r2p8_w128_di16,6,2544,u_component_of_wind,0.02230661161398653,0.030096961987097923,-34.923952180288765,0.00010707678569776027,5.672923777699725e-05
readme_v1,r2p8_w128_di16,6,2544,v_component_of_wind,0.015066207220196689,0.024513739181141685,-62.7067703428392,7.23212054664334e-05,4.620551866352583e-05
readme_v1,r2p8_w128_di16,6,2544,specific_humidity,0.04326741706933395,0.06674815162420647,-54.26886129404438,0.00020769339715960163,0.00012581242473203494
readme_v1,r2p8_w128_di16,6,2544,specific_cloud_ice_water_content,623.3469472720234,778.7570599143719,-24.931559113664647,2.992206465214508,1.467865575314087
readme_v1,r2p8_w128_di16,6,2544,specific_cloud_liquid_water_content,20208.806432345285,52274.745843871904,-158.67309887338698,97.00684590782791,98.53175506485911
current_v2,r2p8_w128_di16,6,2544,total,1.1389526497087266,0.17959405332445322,84.23164884243587,100.0,100.0
current_v2,r2p8_w128_di16,6,2544,temperature,0.012342242251354033,0.07937827092846143,-543.1430311599423,1.0836484075532387,44.198718977101805
current_v2,r2p8_w128_di16,6,2544,geopotential,1.0827033166100655,0.034074225924690824,96.8528566042102,95.06131066001329,18.972914355428344
current_v2,r2p8_w128_di16,6,2544,u_component_of_wind,0.015357475675661867,0.021717429429742814,-41.412754858925396,1.3483857893117293,12.092510318539487
current_v2,r2p8_w128_di16,6,2544,v_component_of_wind,0.009351332768317849,0.01472769239568672,-57.49297731745664,0.8210466669276673,8.200545687935326
current_v2,r2p8_w128_di16,6,2544,specific_humidity,0.018847286878164386,0.02907549487949462,-54.26886144116676,1.6547910822266714,16.189564376592724
current_v2,r2p8_w128_di16,6,2544,specific_cloud_ice_water_content,9.034326505392342e-05,0.00013869002241812586,-53.51451193992778,0.007932135289120897,0.07722417298949734
current_v2,r2p8_w128_di16,6,2544,specific_cloud_liquid_water_content,0.00026065226010914,0.0004822497439586956,-85.01652115226952,0.022885258678295245,0.26852211141282445
normalized24_mse,r2p8_w128_di16,6,2544,total,263.94315250079455,17.232532497386337,93.471119695998,100.0,100.0
normalized24_mse,r2p8_w128_di16,6,2544,temperature,0.4887854524215519,9.350529531222506,-1813.0130581624107,0.1851858810468972,54.260913377883966
normalized24_mse,r2p8_w128_di16,6,2544,geopotential,258.5141289562673,4.946337366388278,98.08662784260235,97.94310877433696,28.703484918066977
normalized24_mse,r2p8_w128_di16,6,2544,u_component_of_wind,0.7799976861007852,1.3071123882491915,-67.57900844340409,0.29551730314293234,7.585143904109518
normalized24_mse,r2p8_w128_di16,6,2544,v_component_of_wind,0.11498030339286223,0.1621842073451153,-41.05390450307629,0.04356252560578025,0.9411513216047253
normalized24_mse,r2p8_w128_di16,6,2544,specific_humidity,4.044407673049877,1.4649249466788532,63.778998926333315,1.5323025563384152,8.500926645001474
normalized24_mse,r2p8_w128_di16,6,2544,specific_cloud_ice_water_content,0.0004089499670297924,0.0006540416302154577,-59.931943500513874,0.00015493865370444165,0.003795388926814189
normalized24_mse,r2p8_w128_di16,6,2544,specific_cloud_liquid_water_content,0.00044347959509647133,0.0007900158721774968,-78.14029797822886,0.00016802087528871822,0.004584444406516098
readme_v1,r2p8_w128_di16,7,2968,total,20832.350792589317,54454.91645825333,-161.39592694274594,100.0,100.0
readme_v1,r2p8_w128_di16,7,2968,temperature,0.016496350804634442,0.06701888404785752,-306.26490574527196,7.918621843917241e-05,0.0001230722373786692
readme_v1,r2p8_w128_di16,7,2968,geopotential,0.10027638530116288,0.011389552737818888,88.64183954815252,0.0004813493508223477,2.0915563696714952e-05
readme_v1,r2p8_w128_di16,7,2968,u_component_of_wind,0.02230661161398653,0.030147228656450777,-35.14929644244167,0.00010707678569776027,5.53618123343601e-05
readme_v1,r2p8_w128_di16,7,2968,v_component_of_wind,0.015066207220196689,0.02504436511822014,-66.22873130702358,7.23212054664334e-05,4.5991008245178114e-05
readme_v1,r2p8_w128_di16,7,2968,specific_humidity,0.04326741706933395,0.06819338971095139,-57.6091071063354,0.00020769339715960163,0.00012522907782482848
readme_v1,r2p8_w128_di16,7,2968,specific_cloud_ice_water_content,623.3469472720234,779.3792926020462,-25.031380359344514,2.992206465214508,1.4312376977008867
readme_v1,r2p8_w128_di16,7,2968,specific_cloud_liquid_water_content,20208.806432345285,53675.335372231006,-165.6036889260354,97.00684590782791,98.56839173259962
current_v2,r2p8_w128_di16,7,2968,total,1.1389526497087266,0.17766703103929546,84.40084132692157,100.0,100.00000000000001
current_v2,r2p8_w128_di16,7,2968,temperature,0.012342242251354033,0.0765925104214374,-520.5720878070972,1.0836484075532387,43.11014259280163
current_v2,r2p8_w128_di16,7,2968,geopotential,1.0827033166100655,0.033986280683650574,96.86097935027472,95.06131066001329,19.129199427064027
current_v2,r2p8_w128_di16,7,2968,u_component_of_wind,0.015357475675661867,0.021714902242953114,-41.39629911552674,1.3483857893117293,12.222246364971522
current_v2,r2p8_w128_di16,7,2968,v_component_of_wind,0.009351332768317849,0.015035266621191359,-60.78207239218967,0.8210466669276673,8.46260926027741
current_v2,r2p8_w128_di16,7,2968,specific_humidity,0.018847286878164386,0.029705040581223075,-57.60910720597134,1.6547910822266714,16.719500746682186
current_v2,r2p8_w128_di16,7,2968,specific_cloud_ice_water_content,9.034326505392342e-05,0.00013839495567409375,-53.187905696666604,0.007932135289120897,0.0778956877168079
current_v2,r2p8_w128_di16,7,2968,specific_cloud_liquid_water_content,0.00026065226010914,0.0004946355331658461,-89.76836531504959,0.022885258678295245,0.27840592048642115
normalized24_mse,r2p8_w128_di16,7,2968,total,263.94315250079455,16.686272750068923,93.6780808321903,100.0,100.0
normalized24_mse,r2p8_w128_di16,7,2968,temperature,0.4887854524215519,8.908899782475709,-1722.6605841763571,0.1851858810468972,53.3905918710271
normalized24_mse,r2p8_w128_di16,7,2968,geopotential,258.5141289562673,4.902110290842222,98.1037360276461,97.94310877433696,29.3781023735332
normalized24_mse,r2p8_w128_di16,7,2968,u_component_of_wind,0.7799976861007852,1.2949648001720846,-66.02162073654657,0.29551730314293234,7.76065943286667
normalized24_mse,r2p8_w128_di16,7,2968,v_component_of_wind,0.11498030339286223,0.16099458533937264,-40.019273378754086,0.04356252560578025,0.9648325168285867
