run_id,epoch,update,field,pressure_hpa,baseline_mse,residual_mse
r2p8_w128_di16,5,2120,v_component_of_wind,175.0,1.4851046708850926,2.5507847215711457
r2p8_w128_di16,5,2120,v_component_of_wind,200.0,1.5519517937067038,2.0748275932167815
r2p8_w128_di16,5,2120,v_component_of_wind,225.0,1.7551270650424498,2.9080917309239966
r2p8_w128_di16,5,2120,v_component_of_wind,250.0,1.9538696924845378,3.557394205335899
r2p8_w128_di16,5,2120,v_component_of_wind,300.0,2.199929283328892,3.8982141915875204
r2p8_w128_di16,5,2120,v_component_of_wind,350.0,2.0805937891563597,3.5469417499922393
r2p8_w128_di16,5,2120,v_component_of_wind,400.0,1.842572056304958,2.4938697382346873
r2p8_w128_di16,5,2120,v_component_of_wind,450.0,1.6110221734161638,2.218028842214866
r2p8_w128_di16,5,2120,v_component_of_wind,500.0,1.4217242776323429,1.9897883747861147
r2p8_w128_di16,5,2120,v_component_of_wind,550.0,1.3090241281027646,1.602287295020323
r2p8_w128_di16,5,2120,v_component_of_wind,600.0,1.2139677363163008,1.4832744998210894
r2p8_w128_di16,5,2120,v_component_of_wind,650.0,1.158326429722645,1.5676634424740505
r2p8_w128_di16,5,2120,v_component_of_wind,700.0,1.1124399000017093,1.339841585921258
r2p8_w128_di16,5,2120,v_component_of_wind,750.0,1.0738952532257002,1.3094605515093327
r2p8_w128_di16,5,2120,v_component_of_wind,775.0,1.0539147950939296,1.447973330160187
r2p8_w128_di16,5,2120,v_component_of_wind,800.0,1.0374182451221952,1.6569832514241798
r2p8_w128_di16,5,2120,v_component_of_wind,825.0,1.0209088774071526,1.429117612084982
r2p8_w128_di16,5,2120,v_component_of_wind,850.0,0.9962723830311568,1.392988768639843
r2p8_w128_di16,5,2120,v_component_of_wind,875.0,0.9674795301099823,1.3745302587849988
r2p8_w128_di16,5,2120,v_component_of_wind,900.0,0.9479510768582321,1.2582439840454416
r2p8_w128_di16,5,2120,v_component_of_wind,925.0,0.9261941030263081,1.1964035011648722
r2p8_w128_di16,5,2120,v_component_of_wind,950.0,0.8840874612126564,1.1576438416730088
r2p8_w128_di16,5,2120,v_component_of_wind,975.0,0.7781730204513393,1.1214079631562905
r2p8_w128_di16,5,2120,v_component_of_wind,1000.0,0.6346544354846797,0.8813287832892638
r2p8_w128_di16,5,2120,specific_humidity,1.0,7.979712329664615e-13,1.0846896887893052e-13
r2p8_w128_di16,5,2120,specific_humidity,2.0,5.29086877704512e-13,4.5033706317697435e-14
r2p8_w128_di16,5,2120,specific_humidity,3.0,3.6428078088250586e-13,3.296737307052251e-14
r2p8_w128_di16,5,2120,specific_humidity,5.0,1.8613657648499995e-13,7.357992179398749e-14
r2p8_w128_di16,5,2120,specific_humidity,7.0,1.1637544761544083e-13,1.239214665597237e-13
r2p8_w128_di16,5,2120,specific_humidity,10.0,6.511209778552283e-14,1.928001327390099e-13
r2p8_w128_di16,5,2120,specific_humidity,20.0,1.788848140050651e-14,1.8245008398500938e-13
r2p8_w128_di16,5,2120,specific_humidity,30.0,1.002146847301838e-14,2.91742302294999e-14
r2p8_w128_di16,5,2120,specific_humidity,50.0,1.5086202651576535e-16,1.2110194796258357e-13
r2p8_w128_di16,5,2120,specific_humidity,70.0,6.555352921912525e-16,1.3537324458535952e-14
r2p8_w128_di16,5,2120,specific_humidity,100.0,7.841293617331244e-15,2.1163466010895263e-14
r2p8_w128_di16,5,2120,specific_humidity,125.0,5.6395601411281255e-14,1.961237251396126e-13
r2p8_w128_di16,5,2120,specific_humidity,150.0,4.4888748201515315e-13,1.4863346300925823e-12
r2p8_w128_di16,5,2120,specific_humidity,175.0,3.1129370728082507e-12,8.727250483712707e-12
r2p8_w128_di16,5,2120,specific_humidity,200.0,1.7224567795719864e-11,2.7897611050445732e-11
r2p8_w128_di16,5,2120,specific_humidity,225.0,7.266019820229885e-11,1.1901443110429713e-10
r2p8_w128_di16,5,2120,specific_humidity,250.0,2.260142254336237e-10,3.940584176452635e-10
r2p8_w128_di16,5,2120,specific_humidity,300.0,1.1943600377511298e-09,2.528618699382791e-09
r2p8_w128_di16,5,2120,specific_humidity,350.0,4.1034687231203145e-09,6.673592404619436e-09
r2p8_w128_di16,5,2120,specific_humidity,400.0,1.0218196281929792e-08,1.9156438817813256e-08
r2p8_w128_di16,5,2120,specific_humidity,450.0,2.1221508844362654e-08,3.226742522936538e-08
r2p8_w128_di16,5,2120,specific_humidity,500.0,3.633391267640685e-08,4.7559668805575254e-08
r2p8_w128_di16,5,2120,specific_humidity,550.0,5.825099867052357e-08,6.96161256366709e-08
r2p8_w128_di16,5,2120,specific_humidity,600.0,7.987532751446492e-08,1.069650847669927e-07
r2p8_w128_di16,5,2120,specific_humidity,650.0,1.1199283436752987e-07,1.630921435443679e-07
r2p8_w128_di16,5,2120,specific_humidity,700.0,1.436713131456084e-07,2.3087206504842345e-07
r2p8_w128_di16,5,2120,specific_humidity,750.0,1.7886858791580598e-07,2.6025827826624133e-07
r2p8_w128_di16,5,2120,specific_humidity,775.0,1.9098260635633102e-07,2.5837996082971655e-07
r2p8_w128_di16,5,2120,specific_humidity,800.0,2.0336908329278867e-07,2.711241851142235e-07
r2p8_w128_di16,5,2120,specific_humidity,825.0,2.1300108063225765e-07,2.7392266278710884e-07
r2p8_w128_di16,5,2120,specific_humidity,850.0,2.108220350025642e-07,2.7758952544453307e-07
r2p8_w128_di16,5,2120,specific_humidity,875.0,1.9530405060497688e-07,2.5258613274666575e-07
r2p8_w128_di16,5,2120,specific_humidity,900.0,1.7737926227155216e-07,2.2838846626902049e-07
r2p8_w128_di16,5,2120,specific_humidity,925.0,1.493074445703311e-07,1.8326848745116351e-07
r2p8_w128_di16,5,2120,specific_humidity,950.0,1.1990993478272445e-07,1.5059248063200725e-07
r2p8_w128_di16,5,2120,specific_humidity,975.0,1.1499239043863894e-07,1.3518301879382005e-07
r2p8_w128_di16,5,2120,specific_humidity,1000.0,1.1164597994239398e-07,1.44291025430762e-07
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,1.0,2.0656094913948557e-12,2.329719350896326e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,2.0,2.0234545277697125e-12,2.3155913903299047e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,3.0,2.0223645892362894e-12,2.3218429963306283e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,5.0,2.00482062520991e-12,2.3199474000540322e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,7.0,2.0152753867592816e-12,2.3193846977852312e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,10.0,2.037115150627534e-12,2.317947921262971e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,20.0,1.436444092610472e-12,1.7389849142849206e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,30.0,1.0323275304599433e-12,1.3735667648894428e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,50.0,6.04867116940882e-13,1.1408911689152369e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,70.0,5.007802197102933e-13,9.410833863527294e-13
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,100.0,1.41792414577202e-12,1.9255446806136715e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,125.0,7.433379552119128e-12,8.516270164416906e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,150.0,2.0437429827850873e-11,2.2765765536328106e-11
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,175.0,3.4651052583181316e-11,4.1022402882264154e-11
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,200.0,4.9533701323312176e-11,6.678167477776718e-11
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,225.0,6.440855524445746e-11,1.0291430555453066e-10
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,250.0,7.128898804799967e-11,1.5299385750747805e-10
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,300.0,6.805355274630973e-11,1.5641099643038943e-10
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,350.0,6.064485854360536e-11,1.088932714283801e-10
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,400.0,4.579369841041881e-11,6.320301377287291e-11
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,450.0,3.341729136034257e-11,4.182759649808461e-11
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,500.0,2.3787024569424588e-11,2.8919496280565048e-11
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,550.0,1.584411670627491e-11,1.951320148144476e-11
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,600.0,1.1052950666157134e-11,1.3429179204561544e-11
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,650.0,8.164465710032475e-12,9.945152058275132e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,700.0,6.09391010173955e-12,7.175017026500929e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,750.0,4.78754874018024e-12,5.691018578617752e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,775.0,4.713934288971145e-12,5.402012686715699e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,800.0,4.707491983358201e-12,5.613149894685827e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,825.0,4.550229323514479e-12,5.230052635425912e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,850.0,3.961986983271616e-12,4.395129189180938e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,875.0,3.203053258355219e-12,3.519048428021792e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,900.0,2.611289247265449e-12,3.067666644851503e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,925.0,2.0978291394259484e-12,2.6358735359229787e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,950.0,1.5283444514611215e-12,1.938712617265132e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,975.0,1.052711194566144e-12,1.2405174929835586e-12
r2p8_w128_di16,5,2120,specific_cloud_ice_water_content,1000.0,8.760627932093284e-13,1.0868381814912593e-12
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,1.0,6.960850716230101e-12,1.1574364586871643e-11
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,2.0,6.97905872942246e-12,1.1544579647084079e-11
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,3.0,6.894158364596004e-12,1.1575571413129508e-11
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,5.0,6.959709655962159e-12,1.1565521151985959e-11
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,7.0,7.049454723725454e-12,1.1546304713336582e-11
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,10.0,6.904741347396527e-12,1.1527563562690127e-11
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,20.0,5.3435425763698175e-12,9.080154699800305e-12
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,30.0,3.906649930766201e-12,7.2199096843671474e-12
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,50.0,3.665392761854649e-12,1.0791938147821428e-11
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,70.0,2.4087816302428625e-12,1.1742459957565316e-11
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,100.0,2.305795471391585e-12,7.805690685082436e-12
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,125.0,1.980715439158574e-12,6.067014782351095e-12
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,150.0,2.2718102831329924e-12,6.020177515563678e-12
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,175.0,2.7887149269078502e-12,4.3500186093606126e-12
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,200.0,3.3221211096406432e-12,5.4040785514665865e-12
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,225.0,2.8765502800703413e-12,3.833874063663327e-12
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,250.0,3.164678334531436e-12,4.797020740493008e-12
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,300.0,5.122975064937647e-12,6.6130437206952644e-12
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,350.0,7.957461985959718e-12,1.0304109573750343e-11
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,400.0,1.552316402925363e-11,1.959855875932004e-11
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,450.0,3.5263638976948825e-11,4.106383434414324e-11
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,500.0,7.745687769108952e-11,8.660476715306182e-11
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,550.0,1.3065076468198478e-10,1.365433081798013e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,600.0,1.0494442934458747e-10,1.1390816654744413e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,650.0,1.0600061239225198e-10,1.1533209288797058e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,700.0,1.2998984417027117e-10,1.4060713469355158e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,750.0,1.6661817846583605e-10,1.7908440938661915e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,775.0,1.8760434774014486e-10,2.041631037197459e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,800.0,2.1662372748966472e-10,2.7642155818020114e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,825.0,2.838498005084331e-10,3.8630704351316653e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,850.0,3.367170732005296e-10,6.472053847794892e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,875.0,3.45171796013947e-10,9.054642144124946e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,900.0,3.08558149439639e-10,6.933205276026145e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,925.0,2.4837554240315123e-10,3.9442868194558315e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,950.0,1.717761228553055e-10,3.8250521465380117e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,975.0,1.0367759170511923e-10,2.75488819166264e-10
r2p8_w128_di16,5,2120,specific_cloud_liquid_water_content,1000.0,6.08969232715158e-11,8.934629568741507e-11
r2p8_w128_di16,6,2544,temperature,1.0,75.19899358061171,333.6638514777639
r2p8_w128_di16,6,2544,temperature,2.0,49.46142185905955,821.0006489442386
r2p8_w128_di16,6,2544,temperature,3.0,32.390100264139605,1030.0172495419217
r2p8_w128_di16,6,2544,temperature,5.0,18.356825226852575,786.0272379557292
r2p8_w128_di16,6,2544,temperature,7.0,12.234180402919598,550.1486662035545
r2p8_w128_di16,6,2544,temperature,10.0,6.932305318301486,377.5956038537304
r2p8_w128_di16,6,2544,temperature,20.0,5.231110039609405,49.383345220506804
r2p8_w128_di16,6,2544,temperature,30.0,3.8718095885928965,5.501913922922718
r2p8_w128_di16,6,2544,temperature,50.0,0.38092296676537424,32.27335707281053
r2p8_w128_di16,6,2544,temperature,70.0,0.37079606127902814,4.770083912295574
r2p8_w128_di16,6,2544,temperature,100.0,0.2558116016416615,1.726522426015323
r2p8_w128_di16,6,2544,temperature,125.0,0.16940880641597242,1.933060141117712
r2p8_w128_di16,6,2544,temperature,150.0,0.1361507817232322,0.7685577302454264
r2p8_w128_di16,6,2544,temperature,175.0,0.12455395877975778,0.30754178703036095
r2p8_w128_di16,6,2544,temperature,200.0,0.12989476659556026,0.17572734721030567
r2p8_w128_di16,6,2544,temperature,225.0,0.13519545711090475,0.1991097458654253
r2p8_w128_di16,6,2544,temperature,250.0,0.13230877116680964,0.1904936095693267
r2p8_w128_di16,6,2544,temperature,300.0,0.12216572812230317,0.19269476132499394
r2p8_w128_di16,6,2544,temperature,350.0,0.11342368134108606,0.15992194723939568
r2p8_w128_di16,6,2544,temperature,400.0,0.11115286237595418,0.13859597150607617
r2p8_w128_di16,6,2544,temperature,450.0,0.11125911449136602,0.13209814662785874
r2p8_w128_di16,6,2544,temperature,500.0,0.11108228455192035,0.13112420450985637
r2p8_w128_di16,6,2544,temperature,550.0,0.11616847624176556,0.1381145404734972
r2p8_w128_di16,6,2544,temperature,600.0,0.12294365673028317,0.14894715486113558
r2p8_w128_di16,6,2544,temperature,650.0,0.13241656982304714,0.16138137165213778
r2p8_w128_di16,6,2544,temperature,700.0,0.14335038165251415,0.17423468000700384
r2p8_w128_di16,6,2544,temperature,750.0,0.16344922613544563,0.19617185809767942
r2p8_w128_di16,6,2544,temperature,775.0,0.17411779215450549,0.20077078812515614
r2p8_w128_di16,6,2544,temperature,800.0,0.1904199641799599,0.24363254616965133
r2p8_w128_di16,6,2544,temperature,825.0,0.21654968975540698,0.2697625697683223
r2p8_w128_di16,6,2544,temperature,850.0,0.23338040444244634,0.34760165011759886
r2p8_w128_di16,6,2544,temperature,875.0,0.2383985525041921,0.3688903132459962
r2p8_w128_di16,6,2544,temperature,900.0,0.23817769453902424,0.3263131544557224
r2p8_w128_di16,6,2544,temperature,925.0,0.24131919994591847,0.3290445543236749
r2p8_w128_di16,6,2544,temperature,950.0,0.25338859005072684,0.338365875671
r2p8_w128_di16,6,2544,temperature,975.0,0.28011338818319065,0.3639452639519144
r2p8_w128_di16,6,2544,temperature,1000.0,0.29223923702625065,0.3967873761744024
r2p8_w128_di16,6,2544,geopotential,1.0,904225144.566323,22910897.156013746
r2p8_w128_di16,6,2544,geopotential,2.0,421705871.6151203,4225811.032817869
r2p8_w128_di16,6,2544,geopotential,3.0,239814309.2783505,2288889.201460481
r2p8_w128_di16,6,2544,geopotential,5.0,90220112.5718213,1102833.4858676975
r2p8_w128_di16,6,2544,geopotential,7.0,35922425.003436424,514442.10732388316
r2p8_w128_di16,6,2544,geopotential,10.0,7552648.180412371,273619.62998281786
r2p8_w128_di16,6,2544,geopotential,20.0,1870461.121821306,745886.5868556701
r2p8_w128_di16,6,2544,geopotential,30.0,3139592.8699312713,386423.400193299
r2p8_w128_di16,6,2544,geopotential,50.0,3545.1752452312876,50796.46381819158
r2p8_w128_di16,6,2544,geopotential,70.0,3058.496623308634,67107.6267638531
r2p8_w128_di16,6,2544,geopotential,100.0,1947.3920830900317,5738.8967402612225
r2p8_w128_di16,6,2544,geopotential,125.0,1600.7544679412317,2010.522350277196
r2p8_w128_di16,6,2544,geopotential,150.0,1447.6305559610582,1787.7022752899484
r2p8_w128_di16,6,2544,geopotential,175.0,1401.25583080803,3026.477842602287
r2p8_w128_di16,6,2544,geopotential,200.0,1392.0184857240656,2014.6471064721595
r2p8_w128_di16,6,2544,geopotential,225.0,1334.66822119644,1813.6274972817332
r2p8_w128_di16,6,2544,geopotential,250.0,1327.4334120707824,1617.762001315507
r2p8_w128_di16,6,2544,geopotential,300.0,1326.4102626734993,2075.5326288492
r2p8_w128_di16,6,2544,geopotential,350.0,1262.2029262057695,1640.4510029900935
r2p8_w128_di16,6,2544,geopotential,400.0,1164.8296497043466,1560.9950129033773
r2p8_w128_di16,6,2544,geopotential,450.0,1068.8698042512349,1374.8627052962574
r2p8_w128_di16,6,2544,geopotential,500.0,984.3614905078796,1293.2456954484132
r2p8_w128_di16,6,2544,geopotential,550.0,916.9645822636451,1225.324998196212
r2p8_w128_di16,6,2544,geopotential,600.0,874.5392489403794,1148.3918397464292
r2p8_w128_di16,6,2544,geopotential,650.0,845.6806461714388,1192.9103367127093
r2p8_w128_di16,6,2544,geopotential,700.0,839.1996944886303,1129.2599268752685
r2p8_w128_di16,6,2544,geopotential,750.0,838.9861821859563,1184.35859958085
r2p8_w128_di16,6,2544,geopotential,775.0,849.8817782372544,1220.1857877016887
r2p8_w128_di16,6,2544,geopotential,800.0,859.8848000018457,1204.6712190503517
r2p8_w128_di16,6,2544,geopotential,825.0,876.5115020856824,1203.5702960561641
r2p8_w128_di16,6,2544,geopotential,850.0,896.7007591011597,1246.302328061238
r2p8_w128_di16,6,2544,geopotential,875.0,920.5010710306593,1295.5080505580836
r2p8_w128_di16,6,2544,geopotential,900.0,960.3472132731958,1368.9220933842084
r2p8_w128_di16,6,2544,geopotential,925.0,1007.6959030937903,1439.760637945326
r2p8_w128_di16,6,2544,geopotential,950.0,1060.872597857603,1562.5150304210965
r2p8_w128_di16,6,2544,geopotential,975.0,1143.3865640017584,1799.2208961722777
r2p8_w128_di16,6,2544,geopotential,1000.0,1260.156984435406,2308.428058972965
r2p8_w128_di16,6,2544,u_component_of_wind,1.0,722.9386758601133,1491.4332028733086
r2p8_w128_di16,6,2544,u_component_of_wind,2.0,455.2801186682842,637.8526484014243
r2p8_w128_di16,6,2544,u_component_of_wind,3.0,285.6802493013467,399.6006957378584
r2p8_w128_di16,6,2544,u_component_of_wind,5.0,139.57897599472622,196.86850943286805
r2p8_w128_di16,6,2544,u_component_of_wind,7.0,94.83603440379768,133.3145973074477
r2p8_w128_di16,6,2544,u_component_of_wind,10.0,68.12114248111895,106.32137999911488
r2p8_w128_di16,6,2544,u_component_of_wind,20.0,26.779242006282217,50.65098560503668
r2p8_w128_di16,6,2544,u_component_of_wind,30.0,26.19292216612301,35.63234673070744
r2p8_w128_di16,6,2544,u_component_of_wind,50.0,1.1315817461390676,4.682451377455721
r2p8_w128_di16,6,2544,u_component_of_wind,70.0,1.12226303430767,2.5328232170380267
r2p8_w128_di16,6,2544,u_component_of_wind,100.0,1.3048216249115279,3.3801052421228994
r2p8_w128_di16,6,2544,u_component_of_wind,125.0,1.4188450351613493,2.319319819175091
r2p8_w128_di16,6,2544,u_component_of_wind,150.0,1.4963557155271576,2.5683876813482174
r2p8_w128_di16,6,2544,u_component_of_wind,175.0,1.5222772715427622,2.4540735538882488
r2p8_w128_di16,6,2544,u_component_of_wind,200.0,1.596340423883851,2.4836877668846102
r2p8_w128_di16,6,2544,u_component_of_wind,225.0,1.7501107596859489,2.566611618110814
r2p8_w128_di16,6,2544,u_component_of_wind,250.0,1.88050915801648,2.6563171758684505
r2p8_w128_di16,6,2544,u_component_of_wind,300.0,1.9726522819283083,3.5487398493330913
r2p8_w128_di16,6,2544,u_component_of_wind,350.0,1.807396195352692,3.988103880669243
r2p8_w128_di16,6,2544,u_component_of_wind,400.0,1.59124540152009,2.2886428232455174
r2p8_w128_di16,6,2544,u_component_of_wind,450.0,1.4034066351418644,1.9172851963960837
r2p8_w128_di16,6,2544,u_component_of_wind,500.0,1.2501135787603372,1.5423537118328396
r2p8_w128_di16,6,2544,u_component_of_wind,550.0,1.1626420173448386,1.345220085886336
r2p8_w128_di16,6,2544,u_component_of_wind,600.0,1.0861500463125222,1.2459770749524697
r2p8_w128_di16,6,2544,u_component_of_wind,650.0,1.0444742619786476,1.4746347650219895
r2p8_w128_di16,6,2544,u_component_of_wind,700.0,1.003151554831934,1.3171470598256876
r2p8_w128_di16,6,2544,u_component_of_wind,750.0,0.9663509646232186,1.0797222577419479
r2p8_w128_di16,6,2544,u_component_of_wind,775.0,0.9445383881785206,1.0782165844006226
r2p8_w128_di16,6,2544,u_component_of_wind,800.0,0.92787974003664,1.0662210471032
r2p8_w128_di16,6,2544,u_component_of_wind,825.0,0.9099692950543669,1.0487475750782236
r2p8_w128_di16,6,2544,u_component_of_wind,850.0,0.8807123280472772,1.0172405643151798
r2p8_w128_di16,6,2544,u_component_of_wind,875.0,0.8459510380050161,0.99403356842159
r2p8_w128_di16,6,2544,u_component_of_wind,900.0,0.8174166316838608,0.9814078014740829
r2p8_w128_di16,6,2544,u_component_of_wind,925.0,0.8008179622417463,0.9807399476516697
r2p8_w128_di16,6,2544,u_component_of_wind,950.0,0.7643924616456441,0.9888691377393978
r2p8_w128_di16,6,2544,u_component_of_wind,975.0,0.679763151218801,0.9382880579564989
r2p8_w128_di16,6,2544,u_component_of_wind,1000.0,0.5664272328627479,0.8487868607249047
r2p8_w128_di16,6,2544,v_component_of_wind,1.0,119.05225657564668,138.49832202609872
r2p8_w128_di16,6,2544,v_component_of_wind,2.0,72.77250083844686,93.19770204471968
r2p8_w128_di16,6,2544,v_component_of_wind,3.0,52.03747801108868,73.77198902929771
r2p8_w128_di16,6,2544,v_component_of_wind,5.0,32.71310249145088,46.198750601437496
r2p8_w128_di16,6,2544,v_component_of_wind,7.0,24.73936256133404,33.29260139727511
r2p8_w128_di16,6,2544,v_component_of_wind,10.0,17.121713023497065,21.984995625027267
r2p8_w128_di16,6,2544,v_component_of_wind,20.0,9.852611001660325,11.147576980328642
r2p8_w128_di16,6,2544,v_component_of_wind,30.0,8.196863597856764,11.826215097748538
r2p8_w128_di16,6,2544,v_component_of_wind,50.0,1.1579218097159134,6.66209605076059
r2p8_w128_di16,6,2544,v_component_of_wind,70.0,1.2083303110706027,35.67099891216894
r2p8_w128_di16,6,2544,v_component_of_wind,100.0,1.358649160648949,3.1156535840116417
r2p8_w128_di16,6,2544,v_component_of_wind,125.0,1.464807457694483,3.920863825021331
r2p8_w128_di16,6,2544,v_component_of_wind,150.0,1.4900461818754058,3.0147145468754455
r2p8_w128_di16,6,2544,v_component_of_wind,175.0,1.4851046708850926,2.330460720701316
r2p8_w128_di16,6,2544,v_component_of_wind,200.0,1.5519517937067038,2.1836635212718005
r2p8_w128_di16,6,2544,v_component_of_wind,225.0,1.7551270650424498,2.8709812721435966
r2p8_w128_di16,6,2544,v_component_of_wind,250.0,1.9538696924845378,3.5233166362002133
r2p8_w128_di16,6,2544,v_component_of_wind,300.0,2.199929283328892,3.874140047781246
r2p8_w128_di16,6,2544,v_component_of_wind,350.0,2.0805937891563597,3.569932168455878
r2p8_w128_di16,6,2544,v_component_of_wind,400.0,1.842572056304958,2.4912204262317252
r2p8_w128_di16,6,2544,v_component_of_wind,450.0,1.6110221734161638,2.2137155362420886
r2p8_w128_di16,6,2544,v_component_of_wind,500.0,1.4217242776323429,1.9355222967482104
r2p8_w128_di16,6,2544,v_component_of_wind,550.0,1.3090241281027646,1.6282354421222334
r2p8_w128_di16,6,2544,v_component_of_wind,600.0,1.2139677363163008,1.5009491984377201
r2p8_w128_di16,6,2544,v_component_of_wind,650.0,1.158326429722645,1.5870705816753952
r2p8_w128_di16,6,2544,v_component_of_wind,700.0,1.1124399000017093,1.407258655729982
r2p8_w128_di16,6,2544,v_component_of_wind,750.0,1.0738952532257002,1.32324415576417
r2p8_w128_di16,6,2544,v_component_of_wind,775.0,1.0539147950939296,1.4388527585878406
r2p8_w128_di16,6,2544,v_component_of_wind,800.0,1.0374182451221952,1.6468024194035744
r2p8_w128_di16,6,2544,v_component_of_wind,825.0,1.0209088774071526,1.44062877750069
r2p8_w128_di16,6,2544,v_component_of_wind,850.0,0.9962723830311568,1.416451269654474
r2p8_w128_di16,6,2544,v_component_of_wind,875.0,0.9674795301099823,1.3775568014977315
r2p8_w128_di16,6,2544,v_component_of_wind,900.0,0.9479510768582321,1.330693232890257
r2p8_w128_di16,6,2544,v_component_of_wind,925.0,0.9261941030263081,1.2175911406880802
r2p8_w128_di16,6,2544,v_component_of_wind,950.0,0.8840874612126564,1.1926029355255598
r2p8_w128_di16,6,2544,v_component_of_wind,975.0,0.7781730204513393,1.101964359144165
r2p8_w128_di16,6,2544,v_component_of_wind,1000.0,0.6346544354846797,0.893332735451636
r2p8_w128_di16,6,2544,specific_humidity,1.0,7.979712329664615e-13,1.0944496772583144e-13
r2p8_w128_di16,6,2544,specific_humidity,2.0,5.29086877704512e-13,4.5474855687509196e-14
r2p8_w128_di16,6,2544,specific_humidity,3.0,3.6428078088250586e-13,3.406065638278373e-14
r2p8_w128_di16,6,2544,specific_humidity,5.0,1.8613657648499995e-13,7.632509566548563e-14
