recipe,run_id,field,pressure_hpa,baseline_contribution,residual_contribution
6h_pooled_same_sample,r2p8_w256_di32,geopotential,650.0,0.00017465837960113607,0.00023620387505281283
6h_pooled_same_sample,r2p8_w256_di32,geopotential,700.0,0.0001866521686366419,0.00026382611466837656
6h_pooled_same_sample,r2p8_w256_di32,geopotential,750.0,0.0001999335881362648,0.00027758283352313486
6h_pooled_same_sample,r2p8_w256_di32,geopotential,775.0,0.00020928104702188323,0.00029308167644850165
6h_pooled_same_sample,r2p8_w256_di32,geopotential,800.0,0.00021857472823196746,0.00030425689591345706
6h_pooled_same_sample,r2p8_w256_di32,geopotential,825.0,0.00022976360817309252,0.00031878451411932514
6h_pooled_same_sample,r2p8_w256_di32,geopotential,850.0,0.0002421788072242872,0.0003465064100276784
6h_pooled_same_sample,r2p8_w256_di32,geopotential,875.0,0.00025591869984737726,0.0003727304492036547
6h_pooled_same_sample,r2p8_w256_di32,geopotential,900.0,0.0002746252498810907,0.0004001633861506821
6h_pooled_same_sample,r2p8_w256_di32,geopotential,925.0,0.000296169866615917,0.00043376594310798246
6h_pooled_same_sample,r2p8_w256_di32,geopotential,950.0,0.0003202259322043037,0.00048651631042811083
6h_pooled_same_sample,r2p8_w256_di32,geopotential,975.0,0.0003542153500494994,0.0005682702008887991
6h_pooled_same_sample,r2p8_w256_di32,geopotential,1000.0,0.00040040023463953824,0.0007603645964656255
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,1.0,0.0005081510534428488,0.001042478963715033
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,2.0,0.0006400295891355195,0.0008996014849508965
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,3.0,0.0006024109290588478,0.0008602652593430423
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,5.0,0.0004905478578117355,0.0006566257449555755
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,7.0,0.0004666194062137694,0.0006080936116525642
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,10.0,0.0004788211165216009,0.0007351682334184275
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,20.0,0.0003764607013749006,0.0006729297933768542
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,30.0,0.0005523273866155676,0.0007388646283497567
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,50.0,3.976924157115391e-05,0.00030578066431143346
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,70.0,5.521843186021904e-05,0.00010917223841098841
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,100.0,9.171545332552143e-05,0.00019097247234610442
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,125.0,0.00012466264832430377,0.00019137305899559552
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,150.0,0.00015776747569464547,0.00025166702582005
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,175.0,0.0001872505849770549,0.00027235582912119813
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,200.0,0.0002244124143683329,0.00037422553853498993
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,225.0,0.00027678300871640147,0.0004071032780989214
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,250.0,0.00033045082036278067,0.00048309645508481816
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,300.0,0.0004159711069981816,0.000746888966495103
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,350.0,0.00044464435098562984,0.0009092485082450526
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,400.0,0.00044739231971317235,0.0006515347306394746
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,450.0,0.0004439023151825373,0.0006094045851203064
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,500.0,0.0004393502196714372,0.0005461634335641168
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,550.0,0.00044946934255012436,0.000524730892242609
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,600.0,0.0004580706287371803,0.0005276171391715226
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,650.0,0.00047720223590379615,0.0006466874172630402
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,700.0,0.0004935781908631537,0.0006469805863384715
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,750.0,0.0005094335215115081,0.000584602604892821
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,775.0,0.0005145323521289747,0.0006114873416077673
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,800.0,0.0005217627247550946,0.0006115761110380983
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,825.0,0.0005276817293476346,0.0006324864823708136
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,850.0,0.0005261921586863581,0.0006266693595037197
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,875.0,0.0005202890096623287,0.000632104009552734
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,900.0,0.0005171033496211685,0.0006418174038209587
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,925.0,0.0005206752199664343,0.0006532320289700475
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,950.0,0.0005104243348225124,0.0006734723504732301
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,975.0,0.0004658580506441163,0.000640118971064
6h_pooled_same_sample,r2p8_w256_di32,u_component_of_wind,1000.0,0.00039813971100335357,0.0006094762065650241
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,1.0,5.8170461603254996e-05,6.73744473313694e-05
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,2.0,7.111515695015947e-05,8.848701058915093e-05
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,3.0,7.627854061099346e-05,0.00010344556871843507
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,5.0,7.992021038774376e-05,0.00010657294327834662
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,7.0,8.461579223773546e-05,0.00010995042943753316
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,10.0,8.365888901324955e-05,0.0001073594777188176
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,20.0,9.628224580392884e-05,0.00011594757539618302
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,30.0,0.00012015278484409784,0.00016641624664967254
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,50.0,2.828877345474237e-05,0.00013213259924498745
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,70.0,4.132839955079401e-05,0.0012472015849728305
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,100.0,6.638534314511772e-05,0.0001940590278914586
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,125.0,8.94654670669175e-05,0.00024293008557750416
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,150.0,0.00010920835519646114,0.00022481061651047232
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,175.0,0.00012698721279172224,0.00019966506606918007
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,200.0,0.0001516607160263113,0.00020354305396309732
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,225.0,0.00019295496553826112,0.00029217640923476213
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,250.0,0.00023867145688586582,0.00042631587089101764
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,300.0,0.000322474110598171,0.0005900782188916309
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,350.0,0.00035581169734226074,0.0006060297188310041
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,400.0,0.0003601217493874176,0.0005031647091375372
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,450.0,0.0003542247570431496,0.0004921588399263763
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,500.0,0.0003473363705637881,0.00045589572784337004
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,550.0,0.00035178330071310697,0.00043129614788650205
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,600.0,0.0003558961365781671,0.00043543070321395993
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,650.0,0.00036788256049066667,0.0004999299771475081
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,700.0,0.0003804866963031384,0.0004710479699121652
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,750.0,0.00039353926049861475,0.0004935050907387397
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,775.0,0.0003990911356387152,0.000551267248740375
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,800.0,0.0004055167032298552,0.0006454974663367855
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,825.0,0.00041153408066818797,0.0005684490728221163
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,850.0,0.0004137727594554997,0.0005856630062367886
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,875.0,0.0004136325584712492,0.0005838933533018776
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,900.0,0.000416862964143237,0.0005593289776403779
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,925.0,0.0004186090596672043,0.0005493269170981595
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,950.0,0.0004103776640732968,0.0005469330888468279
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,975.0,0.0003707196979626252,0.0005449569902589029
6h_pooled_same_sample,r2p8_w256_di32,v_component_of_wind,1000.0,0.00031010030821430754,0.00044883673886144255
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,1.0,0.0014843645263186763,0.0002071416952571127
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,2.0,0.003647573187067231,0.00031583824284832536
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,3.0,0.00403076239346366,0.00035690277541426316
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,5.0,0.003239979536272433,0.0012339874130806229
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,7.0,0.002659069658259463,0.0027285285391059205
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,10.0,0.002290627059311612,0.006563767410268463
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,20.0,0.001431196422456499,0.014297755973101326
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,30.0,0.0014380467280448997,0.004183985475104398
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,50.0,2.6768621505747283e-05,0.019722506266199216
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,70.0,6.677046180959102e-05,0.0017526621694115656
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,100.0,0.00012504605180078398,0.0003287962962147262
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,125.0,0.00012909884135779088,0.0003880635054435848
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,150.0,0.00014106418335068876,0.00043085733669304057
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,175.0,0.00015488171151800128,0.00037610813663043976
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,200.0,0.00018282697075395625,0.0003621480085993992
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,225.0,0.00021761668028855407,0.0003599902133812344
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,250.0,0.00025208702789052394,0.00045036029901197026
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,300.0,0.0003212971414094149,0.000802357710557474
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,350.0,0.0003820914508169698,0.0007468803845341218
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,400.0,0.00042531109626838426,0.0008528324174044196
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,450.0,0.0004761089376426425,0.0007124064216395935
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,500.0,0.0005185051053022326,0.0006817997221282792
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,550.0,0.0005768950222297796,0.0007063203701051301
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,600.0,0.0006287692475665422,0.0008721595488447018
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,650.0,0.0006989876229570684,0.0009735514976767736
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,700.0,0.000733108522752233,0.0011221036649467833
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,750.0,0.0007776554074339717,0.0010909842942004868
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,775.0,0.0007933839363886807,0.0010507442692049085
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,800.0,0.0008254084140659314,0.0010876814125259295
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,825.0,0.0008703311970425289,0.0011496059227664272
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,850.0,0.0009138324846020862,0.0012133232505708823
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,875.0,0.0009762536370282218,0.0012746904462638338
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,900.0,0.0010695697571128297,0.0013693951418460191
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,925.0,0.0010745780185413098,0.0013275149480586996
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,950.0,0.0009998960925554478,0.0012669957164931653
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,975.0,0.001015186301101773,0.0012186085001572226
6h_pooled_same_sample,r2p8_w256_di32,specific_humidity,1000.0,0.0010046822324118433,0.0012830521161340533
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,1.0,9.46495414129706e-10,1.1364544078411836e-09
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,2.0,1.8543586688846184e-09,2.2605938922297614e-09
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,3.0,2.7800397211443525e-09,3.4021170988912018e-09
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,5.0,4.59320489119202e-09,5.667860190157182e-09
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,7.0,6.464020626840465e-09,7.939189112754203e-09
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,10.0,9.334388498824243e-09,1.130842044242887e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,20.0,1.3164034645840504e-08,1.6903876532810406e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,30.0,1.4190871204094802e-08,1.9667135262059702e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,50.0,1.3857990898912608e-08,2.575998335634989e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,70.0,1.6062587246510374e-08,2.9081413683695293e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,100.0,6.497155994790407e-08,9.600158480178201e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,125.0,4.2576172011691253e-07,4.91660909614546e-07
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,150.0,1.4047137437970066e-06,1.5551482168563966e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,175.0,2.778591963573843e-06,3.200189212207531e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,200.0,4.539427354695348e-06,5.626463383393872e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,225.0,6.6404325474226385e-06,9.310658395019225e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,250.0,8.166439598192322e-06,1.4102872710359706e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,300.0,9.354969003900813e-06,1.81107192253977e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,350.0,9.725956578013289e-06,1.6195411892299822e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,400.0,8.393362981035338e-06,1.1929640273392922e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,450.0,6.890552646874014e-06,9.238793560509404e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,500.0,5.449798193830943e-06,6.9701248911968074e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,550.0,3.993015697375253e-06,5.057669768320227e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,600.0,3.038783624915132e-06,3.8010973668084035e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,650.0,2.4317079816236945e-06,2.988470745371589e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,700.0,1.954629173579293e-06,2.329999599202029e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,750.0,1.6452987369520327e-06,1.988512930354413e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,775.0,1.6740002612612205e-06,1.9724344378755863e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,800.0,1.7256386962062875e-06,2.0932877354498444e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,825.0,1.7201151781087733e-06,1.9958603306197064e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,850.0,1.5431291111627889e-06,1.776145942437609e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,875.0,1.2842291002084159e-06,1.4254153629745825e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,900.0,1.0768811718909556e-06,1.2895068716619011e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,925.0,8.891645556989182e-07,1.1421162472579923e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,950.0,6.652963535823982e-07,8.760681209679731e-07
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,975.0,4.7030993300039334e-07,5.55357372163107e-07
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_ice_water_content,1000.0,4.0142602907702183e-07,4.926668530308591e-07
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,1.0,7.360278393111233e-10,1.2301332739702277e-09
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,2.0,1.4759062480671758e-09,2.4753120273110848e-09
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,3.0,2.18692772986035e-09,3.694933553802483e-09
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,5.0,3.6795359265159282e-09,6.208694193034029e-09
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,7.0,5.2177766736950964e-09,8.692550526481992e-09
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,10.0,7.300949355594764e-09,1.2275573454586975e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,20.0,1.1300331687472059e-08,1.8703657805431073e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,30.0,1.2392464236008256e-08,2.175985258884487e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,50.0,1.9378602083599693e-08,5.379156868993249e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,70.0,1.782901667943005e-08,8.628030947347886e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,100.0,2.4381066691747565e-08,8.948846183431303e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,125.0,2.6179661208324062e-08,6.80925520171786e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,150.0,3.603257024170371e-08,9.200988542164175e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,175.0,5.160289786595248e-08,8.289976739921067e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,200.0,7.025502254340462e-08,1.1692487472345436e-07
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,225.0,6.843628232916609e-08,9.295806819729773e-08
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,250.0,8.365684956675622e-08,1.2515439503519897e-07
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,300.0,1.625082522188148e-07,2.1348184549700045e-07
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,350.0,2.944927031295475e-07,3.828359196131633e-07
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,400.0,6.565565802672662e-07,8.417558186646928e-07
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,450.0,1.6779212032537872e-06,1.9568619528876756e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,500.0,4.095075493857253e-06,4.6373815258831755e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,550.0,7.598127342680965e-06,8.076405211010657e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,600.0,6.657981192829257e-06,7.304050350927055e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,650.0,7.2854042193876225e-06,7.987076678084551e-06
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,700.0,9.621424715435525e-06,1.0564405653427648e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,750.0,1.3213430032846086e-05,1.4357406024159665e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,775.0,1.5373633486289155e-05,1.6790290741106568e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,800.0,1.832432277643835e-05,2.3674362421210678e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,825.0,2.47613582285206e-05,3.371356031925875e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,850.0,3.0263279210385326e-05,5.78868209955542e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,875.0,3.1935614387939936e-05,9.854891109096201e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,900.0,2.9363745569874905e-05,7.657885716534715e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,925.0,2.429307462334922e-05,4.2534666652367434e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,950.0,1.725513350610342e-05,4.584945146724943e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,975.0,1.068861512494322e-05,2.613671074577813e-05
6h_pooled_same_sample,r2p8_w256_di32,specific_cloud_liquid_water_content,1000.0,6.43913117421949e-06,9.123716094655043e-06
24h_pooled_same_sample,r2p8_w128_di16,temperature,1.0,8.821480584862254e-05,0.000373823996006618
24h_pooled_same_sample,r2p8_w128_di16,temperature,2.0,0.00011604489692807205,0.0018287053446445901
24h_pooled_same_sample,r2p8_w128_di16,temperature,3.0,0.00011398901451311374,0.0034440244287036667
24h_pooled_same_sample,r2p8_w128_di16,temperature,5.0,0.00010767057462153204,0.004394186704004467
24h_pooled_same_sample,r2p8_w128_di16,temperature,7.0,0.00010046212774271577,0.004330279681514718
24h_pooled_same_sample,r2p8_w128_di16,temperature,10.0,8.132182863396367e-05,0.0042353630521802825
24h_pooled_same_sample,r2p8_w128_di16,temperature,20.0,0.0001227307264371553,0.0010689409893827136
24h_pooled_same_sample,r2p8_w128_di16,temperature,30.0,0.00013625884374648958,0.00019250752862834855
24h_pooled_same_sample,r2p8_w128_di16,temperature,50.0,2.234274945014813e-05,0.0018022498543603983
24h_pooled_same_sample,r2p8_w128_di16,temperature,70.0,3.044826882959435e-05,0.000421954298493328
24h_pooled_same_sample,r2p8_w128_di16,temperature,100.0,3.0008873220966572e-05,0.0002115073018615376
24h_pooled_same_sample,r2p8_w128_di16,temperature,125.0,2.4841364419281167e-05,0.00031746562147488545
24h_pooled_same_sample,r2p8_w128_di16,temperature,150.0,2.395746409602191e-05,0.0001223471464203652
24h_pooled_same_sample,r2p8_w128_di16,temperature,175.0,2.5569664872268663e-05,6.214212771719171e-05
24h_pooled_same_sample,r2p8_w128_di16,temperature,200.0,3.0475518440243124e-05,4.219617498338576e-05
24h_pooled_same_sample,r2p8_w128_di16,temperature,225.0,3.568404417987756e-05,5.243745953823262e-05
24h_pooled_same_sample,r2p8_w128_di16,temperature,250.0,3.8802355924877596e-05,5.869659342180392e-05
24h_pooled_same_sample,r2p8_w128_di16,temperature,300.0,4.299323213806997e-05,6.525711232618408e-05
24h_pooled_same_sample,r2p8_w128_di16,temperature,350.0,4.656946400726388e-05,6.469477011084958e-05
24h_pooled_same_sample,r2p8_w128_di16,temperature,400.0,5.2156698939537764e-05,6.68930767309631e-05
24h_pooled_same_sample,r2p8_w128_di16,temperature,450.0,5.873237498153987e-05,6.983109770029802e-05
24h_pooled_same_sample,r2p8_w128_di16,temperature,500.0,6.515447638436958e-05,7.767382121360542e-05
24h_pooled_same_sample,r2p8_w128_di16,temperature,550.0,7.495151808238397e-05,8.943186806376297e-05
24h_pooled_same_sample,r2p8_w128_di16,temperature,600.0,8.653401064849457e-05,0.00010607061129342066
24h_pooled_same_sample,r2p8_w128_di16,temperature,650.0,0.00010096832377196341,0.00012397662095110386
24h_pooled_same_sample,r2p8_w128_di16,temperature,700.0,0.00011771351963658917,0.00014363879097156035
24h_pooled_same_sample,r2p8_w128_di16,temperature,750.0,0.00014380486634407705,0.0001723821784629388
24h_pooled_same_sample,r2p8_w128_di16,temperature,775.0,0.000158297590374632,0.00018231314247404187
24h_pooled_same_sample,r2p8_w128_di16,temperature,800.0,0.00017870302944024224,0.0002321051882280849
24h_pooled_same_sample,r2p8_w128_di16,temperature,825.0,0.000209575718678494,0.0002651673288102324
24h_pooled_same_sample,r2p8_w128_di16,temperature,850.0,0.00023270877894945416,0.00035146377138963174
24h_pooled_same_sample,r2p8_w128_di16,temperature,875.0,0.0002447040279793218,0.00037644490447355305
24h_pooled_same_sample,r2p8_w128_di16,temperature,900.0,0.00025146239738075394,0.0003435242073127354
24h_pooled_same_sample,r2p8_w128_di16,temperature,925.0,0.0002618563189624432,0.00035468445049166456
24h_pooled_same_sample,r2p8_w128_di16,temperature,950.0,0.0002823840154772633,0.0003798199644726389
24h_pooled_same_sample,r2p8_w128_di16,temperature,975.0,0.00032038187474471265,0.00041948324279226785
24h_pooled_same_sample,r2p8_w128_di16,temperature,1000.0,0.0003428214417459891,0.00046953419307643534
24h_pooled_same_sample,r2p8_w128_di16,geopotential,1.0,0.07705960995396051,0.0019393920130308662
24h_pooled_same_sample,r2p8_w128_di16,geopotential,2.0,0.07187698835937817,0.0006967670180921555
24h_pooled_same_sample,r2p8_w128_di16,geopotential,3.0,0.06131215417881434,0.0005749498486651001
24h_pooled_same_sample,r2p8_w128_di16,geopotential,5.0,0.03844355992000956,0.0004904837306625826
24h_pooled_same_sample,r2p8_w128_di16,geopotential,7.0,0.021429592574350103,0.0003224557516781307
24h_pooled_same_sample,r2p8_w128_di16,geopotential,10.0,0.006436495683780436,0.0002228755436094249
24h_pooled_same_sample,r2p8_w128_di16,geopotential,20.0,0.0031880777824343847,0.001236049237680705
24h_pooled_same_sample,r2p8_w128_di16,geopotential,30.0,0.008026843883542032,0.0009749720377603728
24h_pooled_same_sample,r2p8_w128_di16,geopotential,50.0,1.5106293924773156e-05,0.00024153865706113393
