run_id,origin,valid_time,lead_hours,field,pressure_hpa,baseline_mse,residual_mse,baseline_bias,residual_bias
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,2.0,431586148.5692928,3079923.941950595,-20620.089053250966,117.22072759170405
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,3.0,244622602.28649235,1804768.2681491794,-15528.189354605434,-370.91768304345237
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,5.0,91835769.12398604,950965.2172213374,-9506.245032709485,287.5743144295798
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,7.0,36582616.22086151,640661.162377737,-5991.840225809175,313.0540721041306
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,10.0,7811601.830148267,509665.8289602654,-2739.2156474842404,366.0477960259499
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,20.0,1909855.7770481836,346675.9192833427,1351.3715233653627,465.633848654899
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,30.0,3259324.9969791714,190797.10378889466,1789.4855176068695,292.17066434810965
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,50.0,2367.6018378577583,85714.51194841228,6.13765952015671,-242.0439663844058
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,70.0,1839.433564597788,70336.326299745,-3.2261160613288666,-199.3540375084769
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,100.0,1115.4191506176867,43989.96354989517,-2.7872814074890115,142.82315501818738
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,125.0,834.9251858678721,29864.366596917935,-3.8646685529230496,110.34148977676735
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,150.0,794.8177745724138,19244.283210511712,-2.72034498716328,46.57385134369418
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,175.0,799.4918381119135,20045.51198192453,-3.634194609333793,55.75566119404159
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,200.0,800.0767341799503,18732.454413857642,-4.177735989765832,2.825183313186937
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,225.0,787.1353238731726,17045.55357053267,-4.190772803796861,6.167008474681648
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,250.0,850.7247741147877,16456.176605693083,-4.064968330565957,7.767866398951323
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,300.0,909.898337608168,16301.171960493059,-3.0517060159309253,5.202538708401942
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,350.0,875.448278607983,17322.194575608755,-2.7979702346631896,-8.621936701190744
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,400.0,817.0320431710361,17283.979250302244,-3.8783380037093593,3.446782962696595
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,450.0,717.864323940447,17473.13024595855,-3.2583200893270927,-13.099569099399405
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,500.0,641.599349784635,16079.060783789419,-4.175347226341925,-10.75137761828413
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,550.0,599.0363846056928,17451.671543097837,-3.1044689326883734,-15.77642953224712
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,600.0,583.8398784165611,16484.775093739783,-3.6499071215567778,-10.073866685680754
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,650.0,560.2950926660992,15669.220584807725,-3.99945443065923,3.191775576103238
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,700.0,563.5879014168893,19879.492273695043,-4.180458050299278,-60.08744044430189
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,750.0,574.6865545585636,18611.27982191215,-4.3603151148423,-55.11271655724158
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,775.0,575.2210509350931,18294.805812850238,-4.776925778156651,-52.84948737063492
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,800.0,582.6765708560433,21399.767483048225,-3.486649219488848,-73.55763062733186
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,825.0,596.77204740834,23410.53755046302,-4.186168880263294,-84.16520733738747
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,850.0,616.051605542061,29866.037217463338,-4.197697866065299,-112.58584388092618
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,875.0,628.2186889721602,29743.08000076828,-3.9097193831554944,-110.01504083183212
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,900.0,646.9299406653629,23315.483085997894,-4.248205627043485,-72.00490738163916
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,925.0,682.4963352569036,22813.374272003297,-4.252953438177787,-60.831737714796546
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,950.0,729.745671496989,23355.389467879242,-3.822893069592207,-53.842976161533684
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,975.0,788.2025866227007,22309.725759153516,-4.381227273221278,-23.3078562770286
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,geopotential,1000.0,880.7523501194441,24124.66541176477,-4.242780912195066,11.017661625216292
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,1.0,382.749328270771,426.95530188347317,3.3302375418077146,-1.577181710645259
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,2.0,207.51971121233458,234.64037066321197,2.228458525625705,4.446961214272349
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,3.0,140.41616298622733,152.00776235611733,-2.3769101172000155,0.7915381979178482
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,5.0,113.38197627400292,140.34394472050306,-1.4657750570935648,1.7503363604245998
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,7.0,113.71615298581136,124.67429658221651,-4.206927682838163,-0.5074363543547225
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,10.0,130.34960280462417,171.59009590645525,-5.466893102216539,-3.019917424175331
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,20.0,26.42220657441841,79.30168003935617,1.061898670375824,6.062224365134313
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,30.0,23.308993905000523,45.42992200485003,1.4870298877588524,3.8750159650776848
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,50.0,0.9953517453198164,46.09693849752307,0.0029585082311937346,6.342971498551175
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,70.0,0.9565484927785959,10.894125067692334,0.021894927229438255,0.23345233227757128
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,100.0,1.1314210064991652,19.13931567927061,-0.030335910113857285,2.232256909481577
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,125.0,1.1287300035774677,35.87247214729683,-0.0814479559844809,-5.25664202448206
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,150.0,1.1636745824293406,33.25440501526157,0.05227984519912323,5.046585362148779
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,175.0,1.134021610136527,10.223005758412386,0.02730070346034041,-0.9587271609056467
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,200.0,1.2403818417482473,99.18425415891645,-0.005082273129628145,-9.217109507732818
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,225.0,1.448818626152018,31.957016269606086,-0.010091228232973037,4.6180554331272745
