label,valid_time,era5_c,pred_c,error_c,abs_error_c
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-10 12:00:00,-8.880468749999977,-2.5910705566406023,6.289398193359375,6.289398193359375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-10 18:00:00,-0.7742065429687273,1.6724792480468977,2.446685791015625,2.446685791015625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-11 00:00:00,0.7356811523437727,0.39537963867189774,-0.340301513671875,0.340301513671875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-11 06:00:00,-0.19043579101560226,-5.247717285156227,-5.057281494140625,5.057281494140625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-11 12:00:00,0.29277954101564774,-5.003149414062477,-5.295928955078125,5.295928955078125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-11 18:00:00,-0.9324707031249773,-1.4194091796874773,-0.4869384765625,0.4869384765625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-12 00:00:00,-2.2991088867187273,-4.789312744140602,-2.490203857421875,2.490203857421875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-12 06:00:00,-2.7442687988281023,-7.955664062499977,-5.211395263671875,5.211395263671875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-12 12:00:00,-4.542517089843727,-9.429296874999977,-4.88677978515625,4.88677978515625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-12 18:00:00,-3.4513305664062273,-4.428991699218727,-0.9776611328125,0.9776611328125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-13 00:00:00,-5.453009033203102,-5.474981689453102,-0.02197265625,0.02197265625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-13 06:00:00,-8.283728027343727,-9.942083740234352,-1.658355712890625,1.658355712890625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-13 12:00:00,-9.565039062499977,-10.811834716796852,-1.246795654296875,1.246795654296875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-13 18:00:00,-3.8555053710937273,-0.15256347656247726,3.70294189453125,3.70294189453125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-14 00:00:00,-3.5302185058593523,-2.5823425292968523,0.9478759765625,0.9478759765625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-14 06:00:00,-5.718664550781227,-8.486425781249977,-2.76776123046875,2.76776123046875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-14 12:00:00,-3.5285400390624773,-11.122625732421852,-7.594085693359375,7.594085693359375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-14 18:00:00,1.5048767089843977,2.6196228027343977,1.11474609375,1.11474609375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-15 00:00:00,-0.6420043945312273,-2.5536865234374773,-1.91168212890625,1.91168212890625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-15 06:00:00,-4.214208984374977,-7.762762451171852,-3.548553466796875,3.548553466796875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-15 12:00:00,-7.816564941406227,-9.959936523437477,-2.14337158203125,2.14337158203125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-15 18:00:00,2.8497558593750227,4.815576171875023,1.9658203125,1.9658203125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-16 00:00:00,1.6705566406250227,0.7889648437500227,-0.881591796875,0.881591796875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-22 12:00:00,-1.9197448730468523,-12.192175292968727,-10.272430419921875,10.272430419921875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-22 18:00:00,2.8063903808593977,-3.5647033691406023,-6.37109375,6.37109375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-23 00:00:00,-0.38626708984372726,-7.603002929687477,-7.21673583984375,7.21673583984375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-23 06:00:00,-4.535681152343727,-11.141973876953102,-6.606292724609375,6.606292724609375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-23 12:00:00,-6.312536621093727,-7.478308105468727,-1.165771484375,1.165771484375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-23 18:00:00,-4.742010498046852,-0.5434326171874773,4.198577880859375,4.198577880859375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-24 00:00:00,-13.628576660156227,-3.3859619140624773,10.24261474609375,10.24261474609375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-24 06:00:00,-16.723944091796852,-8.898077392578102,7.82586669921875,7.82586669921875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-24 12:00:00,-17.700201416015602,-9.953588867187477,7.746612548828125,7.746612548828125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-24 18:00:00,-12.934362792968727,-6.868749999999977,6.06561279296875,6.06561279296875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-25 00:00:00,-14.379858398437477,-11.101354980468727,3.27850341796875,3.27850341796875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-25 06:00:00,-14.350561523437477,-16.094732666015602,-1.744171142578125,1.744171142578125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-25 12:00:00,-14.683508300781227,-17.32579650878904,-2.6422882080078125,2.6422882080078125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-25 18:00:00,-15.190344238281227,-6.655340576171852,8.535003662109375,8.535003662109375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-26 00:00:00,-13.665136718749977,-8.220587158203102,5.444549560546875,5.444549560546875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-26 06:00:00,-11.841040039062477,-10.706579589843727,1.13446044921875,1.13446044921875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-26 12:00:00,-11.511694335937477,-10.741033935546852,0.770660400390625,0.770660400390625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-26 18:00:00,-8.894750976562477,-3.3565429687499773,5.5382080078125,5.5382080078125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-27 00:00:00,-11.540747070312477,-6.443884277343727,5.09686279296875,5.09686279296875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-27 06:00:00,-13.983923339843727,-10.720709228515602,3.263214111328125,3.263214111328125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-27 12:00:00,-16.537329101562477,-14.924414062499977,1.6129150390625,1.6129150390625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-27 18:00:00,-11.967077636718727,-5.358587646484352,6.608489990234375,6.608489990234375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-28 00:00:00,-12.806219482421852,-8.611761474609352,4.1944580078125,4.1944580078125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-28 06:00:00,-14.674963378906227,-12.344030761718727,2.3309326171875,2.3309326171875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-28 12:00:00,-15.783758544921852,-12.529577636718727,3.254180908203125,3.254180908203125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-28 18:00:00,-9.477270507812477,-4.446112060546852,5.031158447265625,5.031158447265625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-29 00:00:00,-12.918737792968727,-5.843115234374977,7.07562255859375,7.07562255859375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-29 06:00:00,-16.365301513671852,-10.210180664062477,6.155120849609375,6.155120849609375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-29 12:00:00,-17.70891418457029,-11.437475585937477,6.2714385986328125,6.2714385986328125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-29 18:00:00,-8.359899902343727,-3.9235900878906023,4.436309814453125,4.436309814453125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-30 00:00:00,-12.139013671874977,-6.131018066406227,6.00799560546875,6.00799560546875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-30 06:00:00,-15.972998046874977,-7.872961425781227,8.10003662109375,8.10003662109375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-30 12:00:00,-18.018576049804665,-7.850317382812477,10.168258666992188,10.168258666992188
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-30 18:00:00,-13.150244140624977,-1.6494506835937273,11.50079345703125,11.50079345703125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-31 00:00:00,-14.512030029296852,-5.018133544921852,9.493896484375,9.493896484375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-31 06:00:00,-15.813574218749977,-10.555120849609352,5.258453369140625,5.258453369140625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-31 12:00:00,-15.864080810546852,-12.396978759765602,3.46710205078125,3.46710205078125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-31 18:00:00,-9.537969970703102,-3.8009704589843523,5.73699951171875,5.73699951171875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-01 00:00:00,-12.663214111328102,-8.923223876953102,3.739990234375,3.739990234375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-01 06:00:00,-15.050512695312477,-13.406072998046852,1.644439697265625,1.644439697265625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-01 12:00:00,-15.128668212890602,-15.951971435546852,-0.82330322265625,0.82330322265625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-01 18:00:00,-10.785986328124977,-5.767523193359352,5.018463134765625,5.018463134765625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-02 00:00:00,-12.553442382812477,-9.652319335937477,2.901123046875,2.901123046875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-02 06:00:00,-13.812811279296852,-13.111608886718727,0.701202392578125,0.701202392578125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-02 12:00:00,-12.534338378906227,-12.806738281249977,-0.27239990234375,0.27239990234375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-02 18:00:00,-5.495336914062477,-2.1811889648437273,3.31414794921875,3.31414794921875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-03 00:00:00,-11.217810058593727,-5.914465332031227,5.3033447265625,5.3033447265625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-03 06:00:00,-13.241766357421852,-7.738806152343727,5.502960205078125,5.502960205078125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-03 12:00:00,-16.255651855468727,-9.767279052734352,6.488372802734375,6.488372802734375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-03 18:00:00,-3.1725830078124773,-0.40152587890622726,2.77105712890625,2.77105712890625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-04 00:00:00,-4.595678710937477,-3.1407226562499773,1.4549560546875,1.4549560546875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-04 06:00:00,-6.627416992187477,-4.300909423828102,2.326507568359375,2.326507568359375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-04 12:00:00,-9.751379394531227,-5.272436523437477,4.47894287109375,4.47894287109375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-04 18:00:00,-4.643164062499977,0.18993530273439774,4.833099365234375,4.833099365234375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-05 00:00:00,-9.676733398437477,0.5196166992187727,10.19635009765625,10.19635009765625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-05 06:00:00,-14.581274414062477,-2.6199401855468523,11.961334228515625,11.961334228515625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-05 12:00:00,-15.556341552734352,-4.387945556640602,11.16839599609375,11.16839599609375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-05 18:00:00,-5.856359863281227,-1.3078369140624773,4.54852294921875,4.54852294921875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-06 00:00:00,-8.718847656249977,-3.4804138183593523,5.238433837890625,5.238433837890625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-06 06:00:00,-12.239843749999977,-5.063940429687477,7.1759033203125,7.1759033203125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-06 12:00:00,-11.694738769531227,-6.163641357421852,5.531097412109375,5.531097412109375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-06 18:00:00,-4.056555175781227,2.8974853515625227,6.95404052734375,6.95404052734375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-07 00:00:00,-4.882177734374977,0.25536499023439774,5.137542724609375,5.137542724609375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-07 06:00:00,-5.140692138671852,-4.312689208984352,0.8280029296875,0.8280029296875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-07 12:00:00,-17.189733886718727,-4.531500244140602,12.658233642578125,12.658233642578125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-07 18:00:00,-17.069586181640602,6.686547851562523,23.756134033203125,23.756134033203125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-08 00:00:00,-17.891851806640602,1.4021240234375227,19.293975830078125,19.293975830078125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-08 06:00:00,-18.301062011718727,-3.6871398925781023,14.613922119140625,14.613922119140625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-08 12:00:00,-19.647924804687477,-7.881170654296852,11.766754150390625,11.766754150390625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-08 18:00:00,-14.317999267578102,1.9151245117187727,16.233123779296875,16.233123779296875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-09 00:00:00,-15.772314453124977,-1.0495971679687273,14.72271728515625,14.72271728515625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-09 06:00:00,-17.560324096679665,-2.9170288085937273,14.643295288085938,14.643295288085938
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-09 12:00:00,-19.612310791015602,-2.3531555175781023,17.2591552734375,17.2591552734375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-09 18:00:00,-7.877691650390602,3.8957153320312727,11.773406982421875,11.773406982421875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-10 00:00:00,-7.783178710937477,2.4613281250000227,10.2445068359375,10.2445068359375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-10 06:00:00,-11.926092529296852,-1.3367065429687273,10.589385986328125,10.589385986328125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-10 12:00:00,-8.880468749999977,-1.3230041503906023,7.557464599609375,7.557464599609375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-10 18:00:00,-0.7742065429687273,8.420556640625023,9.19476318359375,9.19476318359375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-11 00:00:00,0.7356811523437727,5.054559326171898,4.318878173828125,4.318878173828125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-11 06:00:00,-0.19043579101560226,0.25576171875002274,0.446197509765625,0.446197509765625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-11 12:00:00,0.29277954101564774,-1.7493957519531023,-2.04217529296875,2.04217529296875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-11 18:00:00,-0.9324707031249773,4.518792724609398,5.451263427734375,5.451263427734375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-12 00:00:00,-2.2991088867187273,2.0683837890625227,4.36749267578125,4.36749267578125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-12 06:00:00,-2.7442687988281023,-2.4336608886718523,0.31060791015625,0.31060791015625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-12 12:00:00,-4.542517089843727,-6.232946777343727,-1.6904296875,1.6904296875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-12 18:00:00,-3.4513305664062273,3.7274414062500227,7.17877197265625,7.17877197265625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-13 00:00:00,-5.453009033203102,0.7763610839843977,6.2293701171875,6.2293701171875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-13 06:00:00,-8.283728027343727,-1.2063049316406023,7.077423095703125,7.077423095703125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-13 12:00:00,-9.565039062499977,-2.4343627929687273,7.13067626953125,7.13067626953125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-13 18:00:00,-3.8555053710937273,4.302514648437523,8.15802001953125,8.15802001953125
