label,valid_time,era5_c,pred_c,error_c,abs_error_c
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-22 12:00:00,4.535333251953148,1.5117126464843977,-3.02362060546875,3.02362060546875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-22 18:00:00,8.611077880859398,2.9672180175781477,-5.64385986328125,5.64385986328125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-23 00:00:00,6.627404785156273,4.818933105468773,-1.8084716796875,1.8084716796875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-23 06:00:00,2.9096313476562727,4.477624511718773,1.5679931640625,1.5679931640625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-23 12:00:00,0.16011962890627274,5.642266845703148,5.482147216796875,5.482147216796875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-23 18:00:00,3.9064270019531477,7.605249023437523,3.698822021484375,3.698822021484375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-24 00:00:00,1.4456420898437727,7.666986083984398,6.221343994140625,6.221343994140625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-24 06:00:00,-7.680975341796852,6.252709960937523,13.933685302734375,13.933685302734375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-24 12:00:00,-10.399420166015602,6.399621582031273,16.799041748046875,16.799041748046875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-24 18:00:00,-7.961706542968727,4.000604248046898,11.962310791015625,11.962310791015625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-25 00:00:00,-6.614233398437477,0.31112060546877274,6.92535400390625,6.92535400390625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-25 06:00:00,-6.842749023437477,-4.518957519531227,2.32379150390625,2.32379150390625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-25 12:00:00,-5.949133300781227,-6.911810302734352,-0.962677001953125,0.962677001953125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-25 18:00:00,-0.9989379882812273,-4.037176513671852,-3.038238525390625,3.038238525390625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-26 00:00:00,1.6336914062500227,-5.374700927734352,-7.008392333984375,7.008392333984375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-26 06:00:00,-0.9836181640624773,-7.612036132812477,-6.62841796875,6.62841796875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-26 12:00:00,-2.0976318359374773,-7.439123535156227,-5.34149169921875,5.34149169921875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-26 18:00:00,-2.3342041015624773,-3.1600402832031023,-0.825836181640625,0.825836181640625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-27 00:00:00,-3.9899658203124773,-3.6177124023437273,0.37225341796875,0.37225341796875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-27 06:00:00,-6.858923339843727,-6.552954101562477,0.30596923828125,0.30596923828125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-27 12:00:00,-8.906469726562477,-7.915411376953102,0.991058349609375,0.991058349609375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-27 18:00:00,-5.640905761718727,-4.737738037109352,0.903167724609375,0.903167724609375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-28 00:00:00,-4.439031982421852,-5.013281249999977,-0.574249267578125,0.574249267578125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-28 06:00:00,-6.505041503906227,-5.764929199218727,0.7401123046875,0.7401123046875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-28 12:00:00,-8.746649169921852,-7.069342041015602,1.67730712890625,1.67730712890625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-28 18:00:00,-5.168676757812477,-2.3933471679687273,2.77532958984375,2.77532958984375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-29 00:00:00,-6.373815917968727,-1.1279663085937273,5.245849609375,5.245849609375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-29 06:00:00,-8.877020263671852,-2.8273376464843523,6.0496826171875,6.0496826171875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-29 12:00:00,-10.972570800781227,-0.45511474609372726,10.5174560546875,10.5174560546875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-29 18:00:00,-6.115759277343727,3.4522033691406477,9.567962646484375,9.567962646484375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-30 00:00:00,-6.351904296874977,3.5822387695312727,9.93414306640625,9.93414306640625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-30 06:00:00,-8.039404296874977,1.4532104492187727,9.49261474609375,9.49261474609375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-30 12:00:00,-11.473669433593727,3.2093750000000227,14.68304443359375,14.68304443359375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-30 18:00:00,-8.677587890624977,7.005120849609398,15.682708740234375,15.682708740234375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-31 00:00:00,-7.929998779296852,4.884057617187523,12.814056396484375,12.814056396484375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-31 06:00:00,-10.553808593749977,3.0192810058593977,13.573089599609375,13.573089599609375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-31 12:00:00,-12.356268310546852,0.7408386230468977,13.09710693359375,13.09710693359375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-01-31 18:00:00,-6.756719970703102,1.2639709472656477,8.02069091796875,8.02069091796875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-01 00:00:00,-5.106573486328102,0.9156433105468977,6.022216796875,6.022216796875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-01 06:00:00,-6.130590820312477,-1.8366760253906023,4.293914794921875,4.293914794921875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-01 12:00:00,-8.921636962890602,-5.608007812499977,3.313629150390625,3.313629150390625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-01 18:00:00,-6.506689453124977,-3.6858276367187273,2.82086181640625,2.82086181640625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-02 00:00:00,-4.664770507812477,-3.1189025878906023,1.545867919921875,1.545867919921875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-02 06:00:00,-7.738592529296852,-3.5805725097656023,4.15802001953125,4.15802001953125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-02 12:00:00,-7.579260253906227,-3.3367370605468523,4.242523193359375,4.242523193359375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-02 18:00:00,-0.6008056640624773,0.6047302246093977,1.205535888671875,1.205535888671875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-03 00:00:00,0.05758056640627274,2.4741149902343977,2.416534423828125,2.416534423828125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-03 06:00:00,-3.0601257324218523,1.7436462402343977,4.80377197265625,4.80377197265625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-03 12:00:00,-5.066198730468727,2.5172058105468977,7.583404541015625,7.583404541015625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-03 18:00:00,0.9055419921875227,3.1730895996093977,2.267547607421875,2.267547607421875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-04 00:00:00,1.2285400390625227,3.1457763671875227,1.917236328125,1.917236328125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-04 06:00:00,0.7866455078125227,0.23143920898439774,-0.555206298828125,0.555206298828125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-04 12:00:00,0.27987060546877274,-0.36759033203122726,-0.6474609375,0.6474609375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-04 18:00:00,-0.09238281249997726,2.3427673339843977,2.435150146484375,2.435150146484375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-05 00:00:00,0.9365478515625227,2.9342590332031477,1.997711181640625,1.997711181640625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-05 06:00:00,-2.0011962890624773,2.3941589355468977,4.395355224609375,4.395355224609375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-05 12:00:00,-5.306341552734352,3.5051513671875227,8.811492919921875,8.811492919921875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-05 18:00:00,-1.8114379882812273,6.918572998046898,8.730010986328125,8.730010986328125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-06 00:00:00,-1.0391601562499773,6.872735595703148,7.911895751953125,7.911895751953125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-06 06:00:00,-2.0542968749999773,4.243249511718773,6.29754638671875,6.29754638671875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-06 12:00:00,-3.6400512695312273,1.7429443359375227,5.38299560546875,5.38299560546875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-06 18:00:00,-0.10147705078122726,5.569848632812523,5.67132568359375,5.67132568359375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-07 00:00:00,0.6646972656250227,8.507073974609398,7.842376708984375,7.842376708984375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-07 06:00:00,-1.3418640136718523,6.857598876953148,8.199462890625,8.199462890625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-07 12:00:00,-3.2405151367187273,7.320397949218773,10.5609130859375,10.5609130859375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-07 18:00:00,-9.481695556640602,10.669763183593773,20.151458740234375,20.151458740234375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-08 00:00:00,-11.356695556640602,11.277459716796898,22.6341552734375,22.6341552734375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-08 06:00:00,-12.810827636718727,9.057183837890648,21.868011474609375,21.868011474609375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-08 12:00:00,-13.716284179687477,5.808160400390648,19.524444580078125,19.524444580078125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-08 18:00:00,-9.122686767578102,8.160272216796898,17.282958984375,17.282958984375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-09 00:00:00,-7.446142578124977,3.8667846679687727,11.31292724609375,11.31292724609375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-09 06:00:00,-9.878698730468727,1.2668701171875227,11.14556884765625,11.14556884765625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-09 12:00:00,-10.475592041015602,0.40349731445314774,10.87908935546875,10.87908935546875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-09 18:00:00,-3.7253479003906023,4.434716796875023,8.160064697265625,8.160064697265625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-10 00:00:00,-0.7656005859374773,4.252801513671898,5.018402099609375,5.018402099609375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-10 06:00:00,-2.4319519042968523,4.322625732421898,6.75457763671875,6.75457763671875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-10 12:00:00,-3.0523437499999773,4.623223876953148,7.675567626953125,7.675567626953125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-10 18:00:00,1.4015747070312727,6.325585937500023,4.92401123046875,4.92401123046875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-11 00:00:00,2.8020874023437727,7.687341308593773,4.88525390625,4.88525390625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-11 06:00:00,1.3017517089843977,6.461877441406273,5.160125732421875,5.160125732421875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-11 12:00:00,1.9490295410156477,1.4310852050781477,-0.5179443359375,0.5179443359375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-11 18:00:00,5.391748046875023,4.809472656250023,-0.582275390625,0.582275390625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-12 00:00:00,2.9899536132812727,7.690484619140648,4.700531005859375,4.700531005859375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-12 06:00:00,0.7694030761718977,5.392053222656273,4.622650146484375,4.622650146484375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-12 12:00:00,0.06881103515627274,3.4208923339843977,3.352081298828125,3.352081298828125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-12 18:00:00,1.4705444335937727,6.004235839843773,4.53369140625,4.53369140625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-13 00:00:00,0.7520690917968977,6.978784179687523,6.226715087890625,6.226715087890625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-13 06:00:00,-1.7212280273437273,6.718316650390648,8.439544677734375,8.439544677734375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-13 12:00:00,-3.5005859374999773,4.953179931640648,8.453765869140625,8.453765869140625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-13 18:00:00,0.8124633789062727,7.970788574218773,7.1583251953125,7.1583251953125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-14 00:00:00,1.8525939941406477,10.299920654296898,8.44732666015625,8.44732666015625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-14 06:00:00,-0.28311767578122726,9.483270263671898,9.766387939453125,9.766387939453125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-14 12:00:00,-0.16721191406247726,7.630975341796898,7.798187255859375,7.798187255859375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-14 18:00:00,5.243157958984398,9.314385986328148,4.07122802734375,4.07122802734375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-15 00:00:00,4.379479980468773,8.392144775390648,4.012664794921875,4.012664794921875
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-15 06:00:00,2.0650878906250227,6.371392822265648,4.306304931640625,4.306304931640625
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-15 12:00:00,0.6053100585937727,4.013452148437523,3.40814208984375,3.40814208984375
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-15 18:00:00,3.0157714843750227,8.938653564453148,5.922882080078125,5.922882080078125
res2_m4_w128_mp1_h6_bs4 (step 78000),2026-02-16 00:00:00,3.1725097656250227,8.722741699218773,5.55023193359375,5.55023193359375
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-22 12:00:00,4.535333251953148,-12.730383300781227,-17.265716552734375,17.265716552734375
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-22 18:00:00,8.611077880859398,-8.314825439453102,-16.9259033203125,16.9259033203125
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-23 00:00:00,6.627404785156273,-6.017340087890602,-12.644744873046875,12.644744873046875
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-23 06:00:00,2.9096313476562727,-1.6093200683593523,-4.518951416015625,4.518951416015625
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-23 12:00:00,0.16011962890627274,4.253686523437523,4.09356689453125,4.09356689453125
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-23 18:00:00,3.9064270019531477,7.422631835937523,3.516204833984375,3.516204833984375
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-24 00:00:00,1.4456420898437727,4.349725341796898,2.904083251953125,2.904083251953125
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-24 06:00:00,-7.680975341796852,0.7416320800781477,8.422607421875,8.422607421875
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-24 12:00:00,-10.399420166015602,-1.0915588378906023,9.307861328125,9.307861328125
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-24 18:00:00,-7.961706542968727,-0.6626953124999773,7.29901123046875,7.29901123046875
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-25 00:00:00,-6.614233398437477,-3.8190979003906023,2.795135498046875,2.795135498046875
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-25 06:00:00,-6.842749023437477,-4.966711425781227,1.87603759765625,1.87603759765625
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-25 12:00:00,-5.949133300781227,-8.802496337890602,-2.853363037109375,2.853363037109375
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-25 18:00:00,-0.9989379882812273,-6.743322753906227,-5.744384765625,5.744384765625
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-26 00:00:00,1.6336914062500227,-8.433477783203102,-10.067169189453125,10.067169189453125
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-26 06:00:00,-0.9836181640624773,-11.060827636718727,-10.07720947265625,10.07720947265625
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-26 12:00:00,-2.0976318359374773,-8.000677490234352,-5.903045654296875,5.903045654296875
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-26 18:00:00,-2.3342041015624773,-5.300756835937477,-2.966552734375,2.966552734375
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-27 00:00:00,-3.9899658203124773,-3.7890380859374773,0.200927734375,0.200927734375
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-27 06:00:00,-6.858923339843727,-3.1721252441406023,3.686798095703125,3.686798095703125
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-27 12:00:00,-8.906469726562477,-4.540808105468727,4.36566162109375,4.36566162109375
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-27 18:00:00,-5.640905761718727,-4.311895751953102,1.329010009765625,1.329010009765625
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-28 00:00:00,-4.439031982421852,-3.8324645996093523,0.6065673828125,0.6065673828125
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-28 06:00:00,-6.505041503906227,-5.794561767578102,0.710479736328125,0.710479736328125
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-28 12:00:00,-8.746649169921852,-5.706823730468727,3.039825439453125,3.039825439453125
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-28 18:00:00,-5.168676757812477,-3.1642517089843523,2.004425048828125,2.004425048828125
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-29 00:00:00,-6.373815917968727,-3.3849548339843523,2.988861083984375,2.988861083984375
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-29 06:00:00,-8.877020263671852,-2.5400146484374773,6.337005615234375,6.337005615234375
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-29 12:00:00,-10.972570800781227,-0.12970581054685226,10.842864990234375,10.842864990234375
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-29 18:00:00,-6.115759277343727,2.5496459960937727,8.6654052734375,8.6654052734375
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-30 00:00:00,-6.351904296874977,2.8650756835937727,9.21697998046875,9.21697998046875
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-30 06:00:00,-8.039404296874977,0.7340026855468977,8.773406982421875,8.773406982421875
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-30 12:00:00,-11.473669433593727,3.3956237792968977,14.869293212890625,14.869293212890625
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-30 18:00:00,-8.677587890624977,5.580529785156273,14.25811767578125,14.25811767578125
res2_m4_w128_mp2_h6_bs4 (step 72000),2026-01-31 00:00:00,-7.929998779296852,3.8486572265625227,11.778656005859375,11.778656005859375
