label,valid_time,era5_c,pred_c,error_c,abs_error_c
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-22 18:00:00,6.693109130859398,1.1608215332031477,-5.53228759765625,5.53228759765625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-23 00:00:00,3.9926391601562727,-3.4182800292968523,-7.410919189453125,7.410919189453125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-23 06:00:00,0.6068969726562727,-8.233526611328102,-8.840423583984375,8.840423583984375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-23 12:00:00,-3.0488647460937273,-6.951147460937477,-3.90228271484375,3.90228271484375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-23 18:00:00,1.4005676269531477,-0.7458557128906023,-2.14642333984375,2.14642333984375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-24 00:00:00,-2.6969360351562273,-2.5890869140624773,0.10784912109375,0.10784912109375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-24 06:00:00,-11.505194091796852,-12.242773437499977,-0.737579345703125,0.737579345703125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-24 12:00:00,-13.733404541015602,-16.190985107421852,-2.45758056640625,2.45758056640625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-24 18:00:00,-10.102331542968727,-9.603582763671852,0.498748779296875,0.498748779296875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-25 00:00:00,-10.034155273437477,-11.695654296874977,-1.6614990234375,1.6614990234375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-25 06:00:00,-10.993139648437477,-12.853063964843727,-1.85992431640625,1.85992431640625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-25 12:00:00,-11.943273925781227,-13.712164306640602,-1.768890380859375,1.768890380859375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-25 18:00:00,-12.455969238281227,-8.727728271484352,3.728240966796875,3.728240966796875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-26 00:00:00,-9.575292968749977,-7.725866699218727,1.84942626953125,1.84942626953125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-26 06:00:00,-7.051977539062477,-6.931616210937477,0.120361328125,0.120361328125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-26 12:00:00,-7.345678710937477,-8.954901123046852,-1.609222412109375,1.609222412109375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-26 18:00:00,-4.568579101562477,-7.013281249999977,-2.4447021484375,2.4447021484375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-27 00:00:00,-6.685278320312477,-9.555120849609352,-2.869842529296875,2.869842529296875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-27 06:00:00,-8.915563964843727,-12.405310058593727,-3.48974609375,3.48974609375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-27 12:00:00,-11.576391601562477,-16.354711914062477,-4.7783203125,4.7783203125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-27 18:00:00,-7.043249511718727,-8.477606201171852,-1.434356689453125,1.434356689453125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-28 00:00:00,-9.130438232421852,-7.985113525390602,1.14532470703125,1.14532470703125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-28 06:00:00,-10.473791503906227,-10.061804199218727,0.4119873046875,0.4119873046875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-28 12:00:00,-12.313055419921852,-9.210882568359352,3.1021728515625,3.1021728515625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-28 18:00:00,-5.699926757812477,-1.0712951660156023,4.628631591796875,4.628631591796875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-29 00:00:00,-8.358190917968727,-2.8287414550781023,5.529449462890625,5.529449462890625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-29 06:00:00,-11.498114013671852,-4.871466064453102,6.62664794921875,6.62664794921875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-29 12:00:00,-14.091711425781227,-5.760778808593727,8.3309326171875,8.3309326171875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-29 18:00:00,-6.432165527343727,1.9817138671875227,8.41387939453125,8.41387939453125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-30 00:00:00,-8.244482421874977,1.9692932128906477,10.213775634765625,10.213775634765625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-30 06:00:00,-10.924169921874977,3.3396240234375227,14.2637939453125,14.2637939453125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-30 12:00:00,-14.034216308593727,0.05721435546877274,14.0914306640625,14.0914306640625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-30 18:00:00,-9.486181640624977,3.3935791015625227,12.8797607421875,12.8797607421875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-31 00:00:00,-10.385076904296852,-7.258551025390602,3.12652587890625,3.12652587890625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-31 06:00:00,-13.147558593749977,-11.432897949218727,1.71466064453125,1.71466064453125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-31 12:00:00,-15.633612060546852,-9.495397949218727,6.138214111328125,6.138214111328125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-01-31 18:00:00,-6.610235595703102,-1.5601562499999773,5.050079345703125,5.050079345703125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-01 00:00:00,-7.835089111328102,-6.725256347656227,1.109832763671875,1.109832763671875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-01 06:00:00,-11.089575195312477,-12.366857910156227,-1.27728271484375,1.27728271484375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-01 12:00:00,-13.958746337890602,-13.184454345703102,0.7742919921875,0.7742919921875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-01 18:00:00,-7.955908203124977,-5.315191650390602,2.640716552734375,2.640716552734375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-02 00:00:00,-7.426489257812477,-1.7870239257812273,5.63946533203125,5.63946533203125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-02 06:00:00,-10.113592529296852,-2.5435546874999773,7.570037841796875,7.570037841796875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-02 12:00:00,-10.217932128906227,-3.7574523925781023,6.460479736328125,6.460479736328125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-02 18:00:00,-0.6359619140624773,0.16430053710939774,0.800262451171875,0.800262451171875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-03 00:00:00,-2.6611694335937273,-3.0187744140624773,-0.35760498046875,0.35760498046875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-03 06:00:00,-7.021063232421852,-5.726446533203102,1.29461669921875,1.29461669921875
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-03 12:00:00,-10.288854980468727,-8.887426757812477,1.40142822265625,1.40142822265625
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-03 18:00:00,-0.9108642578124773,-1.6896118164062273,-0.77874755859375,0.77874755859375
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-04 00:00:00,-1.1445068359374773,-3.2712768554687273,-2.12677001953125,2.12677001953125
res1_m4_w512_mp2_h6_bs4 (step 46000),2026-02-04 06:00:00,-4.955541992187477,-4.714025878906227,0.24151611328125,0.24151611328125
