label,valid_time,era5_c,pred_c,error_c,abs_error_c
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-01 06:00:00,-15.050512695312477,1.7672973632812727,16.81781005859375,16.81781005859375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-01 12:00:00,-15.128668212890602,-16.441931152343727,-1.313262939453125,1.313262939453125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-01 18:00:00,-10.785986328124977,-5.439825439453102,5.346160888671875,5.346160888671875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-02 00:00:00,-12.553442382812477,-11.571295166015602,0.982147216796875,0.982147216796875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-02 06:00:00,-13.812811279296852,-20.79192199707029,-6.9791107177734375,6.9791107177734375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-02 12:00:00,-12.534338378906227,-22.998785400390602,-10.464447021484375,10.464447021484375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-02 18:00:00,-5.495336914062477,-10.341467285156227,-4.84613037109375,4.84613037109375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-03 00:00:00,-11.217810058593727,-15.150213623046852,-3.932403564453125,3.932403564453125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-03 06:00:00,-13.241766357421852,-20.300741577148415,-7.0589752197265625,7.0589752197265625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-03 12:00:00,-16.255651855468727,-22.184042358398415,-5.9283905029296875,5.9283905029296875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-03 18:00:00,-3.1725830078124773,-5.584112548828102,-2.411529541015625,2.411529541015625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-04 00:00:00,-4.595678710937477,-11.135229492187477,-6.53955078125,6.53955078125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-04 06:00:00,-6.627416992187477,-15.753820800781227,-9.12640380859375,9.12640380859375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-04 12:00:00,-9.751379394531227,-16.185247802734352,-6.433868408203125,6.433868408203125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-04 18:00:00,-4.643164062499977,-0.5530761718749773,4.090087890625,4.090087890625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-05 00:00:00,-9.676733398437477,-7.573156738281227,2.10357666015625,2.10357666015625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-05 06:00:00,-14.581274414062477,-7.552160644531227,7.02911376953125,7.02911376953125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-05 12:00:00,-15.556341552734352,-10.176153564453102,5.38018798828125,5.38018798828125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-05 18:00:00,-5.856359863281227,-3.6669677734374773,2.18939208984375,2.18939208984375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-06 00:00:00,-8.718847656249977,-5.441534423828102,3.277313232421875,3.277313232421875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-06 06:00:00,-12.239843749999977,-9.800543212890602,2.439300537109375,2.439300537109375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-06 12:00:00,-11.694738769531227,-9.433203124999977,2.26153564453125,2.26153564453125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-06 18:00:00,-4.056555175781227,2.9671569824218977,7.023712158203125,7.023712158203125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-07 00:00:00,-4.882177734374977,-2.1276611328124773,2.7545166015625,2.7545166015625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-07 06:00:00,-5.140692138671852,-7.065405273437477,-1.924713134765625,1.924713134765625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-07 12:00:00,-17.189733886718727,-9.523199462890602,7.666534423828125,7.666534423828125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-07 18:00:00,-17.069586181640602,3.4160705566406477,20.48565673828125,20.48565673828125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-08 00:00:00,-17.891851806640602,-2.3313354492187273,15.560516357421875,15.560516357421875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-08 06:00:00,-18.301062011718727,-9.099218749999977,9.20184326171875,9.20184326171875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-08 12:00:00,-19.647924804687477,-11.599279785156227,8.04864501953125,8.04864501953125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-08 18:00:00,-14.317999267578102,5.460595703125023,19.778594970703125,19.778594970703125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-09 00:00:00,-15.772314453124977,0.6553894042968977,16.427703857421875,16.427703857421875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-09 06:00:00,-17.560324096679665,0.7258850097656477,18.286209106445312,18.286209106445312
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-09 12:00:00,-19.612310791015602,-1.1090148925781023,18.5032958984375,18.5032958984375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-09 18:00:00,-7.877691650390602,4.272393798828148,12.15008544921875,12.15008544921875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-10 00:00:00,-7.783178710937477,2.4779296875000227,10.2611083984375,10.2611083984375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-10 06:00:00,-11.926092529296852,-0.6550964355468523,11.27099609375,11.27099609375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-10 12:00:00,-8.880468749999977,-6.681097412109352,2.199371337890625,2.199371337890625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-10 18:00:00,-0.7742065429687273,3.8719421386718977,4.646148681640625,4.646148681640625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-11 00:00:00,0.7356811523437727,-4.751562499999977,-5.48724365234375,5.48724365234375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-11 06:00:00,-0.19043579101560226,-7.808905029296852,-7.61846923828125,7.61846923828125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-11 12:00:00,0.29277954101564774,-12.819860839843727,-13.112640380859375,13.112640380859375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-11 18:00:00,-0.9324707031249773,6.006646728515648,6.939117431640625,6.939117431640625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-12 00:00:00,-2.2991088867187273,1.3020263671875227,3.60113525390625,3.60113525390625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-12 06:00:00,-2.7442687988281023,-2.7141784667968523,0.03009033203125,0.03009033203125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-12 12:00:00,-4.542517089843727,-7.508520507812477,-2.96600341796875,2.96600341796875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-12 18:00:00,-3.4513305664062273,4.038232421875023,7.48956298828125,7.48956298828125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-13 00:00:00,-5.453009033203102,-2.7737792968749773,2.679229736328125,2.679229736328125
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-13 06:00:00,-8.283728027343727,-8.774023437499977,-0.49029541015625,0.49029541015625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-13 12:00:00,-9.565039062499977,-11.653143310546852,-2.088104248046875,2.088104248046875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-13 18:00:00,-3.8555053710937273,-1.9183105468749773,1.93719482421875,1.93719482421875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-14 00:00:00,-3.5302185058593523,-4.967657470703102,-1.43743896484375,1.43743896484375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-14 06:00:00,-5.718664550781227,-10.825811767578102,-5.107147216796875,5.107147216796875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-14 12:00:00,-3.5285400390624773,-11.676489257812477,-8.14794921875,8.14794921875
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-14 18:00:00,1.5048767089843977,3.1631713867187727,1.658294677734375,1.658294677734375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-15 00:00:00,-0.6420043945312273,-0.23389282226560226,0.408111572265625,0.408111572265625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-15 06:00:00,-4.214208984374977,-5.666754150390602,-1.452545166015625,1.452545166015625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-15 12:00:00,-7.816564941406227,-8.409185791015602,-0.592620849609375,0.592620849609375
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-15 18:00:00,2.8497558593750227,1.6418395996093977,-1.207916259765625,1.207916259765625
res4_m4_w128_mp1_h6_bs4 (step 92000),2026-02-16 00:00:00,1.6705566406250227,0.46096191406252274,-1.2095947265625,1.2095947265625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-24 12:00:00,-17.700201416015602,2.6760803222656477,20.37628173828125,20.37628173828125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-24 18:00:00,-12.934362792968727,6.025598144531273,18.9599609375,18.9599609375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-25 00:00:00,-14.379858398437477,1.7860351562500227,16.1658935546875,16.1658935546875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-25 06:00:00,-14.350561523437477,-2.7476257324218523,11.602935791015625,11.602935791015625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-25 12:00:00,-14.683508300781227,-6.256567382812477,8.42694091796875,8.42694091796875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-25 18:00:00,-15.190344238281227,-3.6998046874999773,11.49053955078125,11.49053955078125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-26 00:00:00,-13.665136718749977,-9.225744628906227,4.43939208984375,4.43939208984375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-26 06:00:00,-11.841040039062477,-10.963140869140602,0.877899169921875,0.877899169921875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-26 12:00:00,-11.511694335937477,-13.274786376953102,-1.763092041015625,1.763092041015625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-26 18:00:00,-8.894750976562477,-10.495703124999977,-1.6009521484375,1.6009521484375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-27 00:00:00,-11.540747070312477,-11.709661865234352,-0.168914794921875,0.168914794921875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-27 06:00:00,-13.983923339843727,-14.474096679687477,-0.49017333984375,0.49017333984375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-27 12:00:00,-16.537329101562477,-13.451727294921852,3.085601806640625,3.085601806640625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-27 18:00:00,-11.967077636718727,-5.009313964843727,6.957763671875,6.957763671875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-28 00:00:00,-12.806219482421852,-8.146704101562477,4.659515380859375,4.659515380859375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-28 06:00:00,-14.674963378906227,-11.908880615234352,2.766082763671875,2.766082763671875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-28 12:00:00,-15.783758544921852,-14.031164550781227,1.752593994140625,1.752593994140625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-28 18:00:00,-9.477270507812477,-3.9557556152343523,5.521514892578125,5.521514892578125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-29 00:00:00,-12.918737792968727,-4.396643066406227,8.5220947265625,8.5220947265625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-29 06:00:00,-16.365301513671852,-3.2073120117187273,13.157989501953125,13.157989501953125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-29 12:00:00,-17.70891418457029,-3.6054748535156023,14.103439331054688,14.103439331054688
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-29 18:00:00,-8.359899902343727,-0.9660400390624773,7.39385986328125,7.39385986328125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-30 00:00:00,-12.139013671874977,-4.313421630859352,7.825592041015625,7.825592041015625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-30 06:00:00,-15.972998046874977,-4.945043945312477,11.0279541015625,11.0279541015625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-30 12:00:00,-18.018576049804665,-2.4664367675781023,15.552139282226562,15.552139282226562
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-30 18:00:00,-13.150244140624977,2.0867858886718977,15.237030029296875,15.237030029296875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-31 00:00:00,-14.512030029296852,1.9751525878906477,16.4871826171875,16.4871826171875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-31 06:00:00,-15.813574218749977,-1.5804809570312273,14.23309326171875,14.23309326171875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-31 12:00:00,-15.864080810546852,-5.146734619140602,10.71734619140625,10.71734619140625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-01-31 18:00:00,-9.537969970703102,-1.9311889648437273,7.606781005859375,7.606781005859375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-01 00:00:00,-12.663214111328102,-4.221350097656227,8.441864013671875,8.441864013671875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-01 06:00:00,-15.050512695312477,-7.683966064453102,7.366546630859375,7.366546630859375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-01 12:00:00,-15.128668212890602,-10.670874023437477,4.457794189453125,4.457794189453125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-01 18:00:00,-10.785986328124977,-3.1855529785156023,7.600433349609375,7.600433349609375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-02 00:00:00,-12.553442382812477,-5.702276611328102,6.851165771484375,6.851165771484375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-02 06:00:00,-13.812811279296852,-5.690496826171852,8.122314453125,8.122314453125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-02 12:00:00,-12.534338378906227,-5.346960449218727,7.1873779296875,7.1873779296875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-02 18:00:00,-5.495336914062477,3.0655761718750227,8.5609130859375,8.5609130859375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-03 00:00:00,-11.217810058593727,0.6416259765625227,11.85943603515625,11.85943603515625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-03 06:00:00,-13.241766357421852,-0.8525756835937273,12.389190673828125,12.389190673828125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-03 12:00:00,-16.255651855468727,-3.5794128417968523,12.676239013671875,12.676239013671875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-03 18:00:00,-3.1725830078124773,0.18950805664064774,3.362091064453125,3.362091064453125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-04 00:00:00,-4.595678710937477,-2.3678649902343523,2.227813720703125,2.227813720703125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-04 06:00:00,-6.627416992187477,-1.5900024414062273,5.03741455078125,5.03741455078125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-04 12:00:00,-9.751379394531227,0.37032470703127274,10.1217041015625,10.1217041015625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-04 18:00:00,-4.643164062499977,3.9617553710937727,8.60491943359375,8.60491943359375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-05 00:00:00,-9.676733398437477,-2.0708984374999773,7.6058349609375,7.6058349609375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-05 06:00:00,-14.581274414062477,-4.536718749999977,10.0445556640625,10.0445556640625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-05 12:00:00,-15.556341552734352,-7.529882812499977,8.026458740234375,8.026458740234375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-05 18:00:00,-5.856359863281227,-0.9868530273437273,4.8695068359375,4.8695068359375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-06 00:00:00,-8.718847656249977,-3.3885864257812273,5.33026123046875,5.33026123046875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-06 06:00:00,-12.239843749999977,-6.856420898437477,5.3834228515625,5.3834228515625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-06 12:00:00,-11.694738769531227,-7.929907226562477,3.76483154296875,3.76483154296875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-06 18:00:00,-4.056555175781227,-0.9311584472656023,3.125396728515625,3.125396728515625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-07 00:00:00,-4.882177734374977,-2.7059997558593523,2.176177978515625,2.176177978515625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-07 06:00:00,-5.140692138671852,-6.980017089843727,-1.839324951171875,1.839324951171875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-07 12:00:00,-17.189733886718727,-6.697637939453102,10.492095947265625,10.492095947265625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-07 18:00:00,-17.069586181640602,5.716760253906273,22.786346435546875,22.786346435546875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-08 00:00:00,-17.891851806640602,3.6084838867187727,21.500335693359375,21.500335693359375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-08 06:00:00,-18.301062011718727,2.7953430175781477,21.096405029296875,21.096405029296875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-08 12:00:00,-19.647924804687477,4.826867675781273,24.47479248046875,24.47479248046875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-08 18:00:00,-14.317999267578102,13.797326660156273,28.115325927734375,28.115325927734375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-09 00:00:00,-15.772314453124977,9.388360595703148,25.160675048828125,25.160675048828125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-09 06:00:00,-17.560324096679665,-3.0657409667968523,14.494583129882812,14.494583129882812
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-09 12:00:00,-19.612310791015602,-5.997808837890602,13.614501953125,13.614501953125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-09 18:00:00,-7.877691650390602,-0.33615722656247726,7.541534423828125,7.541534423828125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-10 00:00:00,-7.783178710937477,-1.0286010742187273,6.75457763671875,6.75457763671875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-10 06:00:00,-11.926092529296852,-2.3672546386718523,9.558837890625,9.558837890625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-10 12:00:00,-8.880468749999977,-2.6045288085937273,6.27593994140625,6.27593994140625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-10 18:00:00,-0.7742065429687273,3.5737548828125227,4.34796142578125,4.34796142578125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-11 00:00:00,0.7356811523437727,2.6703735351562727,1.9346923828125,1.9346923828125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-11 06:00:00,-0.19043579101560226,-0.5678161621093523,-0.37738037109375,0.37738037109375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-11 12:00:00,0.29277954101564774,2.3922973632812727,2.099517822265625,2.099517822265625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-11 18:00:00,-0.9324707031249773,8.320092773437523,9.2525634765625,9.2525634765625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-12 00:00:00,-2.2991088867187273,7.493920898437523,9.79302978515625,9.79302978515625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-12 06:00:00,-2.7442687988281023,4.042382812500023,6.786651611328125,6.786651611328125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-12 12:00:00,-4.542517089843727,1.9049621582031477,6.447479248046875,6.447479248046875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-12 18:00:00,-3.4513305664062273,7.458673095703148,10.910003662109375,10.910003662109375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-13 00:00:00,-5.453009033203102,7.959893798828148,13.41290283203125,13.41290283203125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-13 06:00:00,-8.283728027343727,9.374688720703148,17.658416748046875,17.658416748046875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-13 12:00:00,-9.565039062499977,9.886132812500023,19.451171875,19.451171875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-13 18:00:00,-3.8555053710937273,13.798181152343773,17.6536865234375,17.6536865234375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-14 00:00:00,-3.5302185058593523,7.306878662109398,10.83709716796875,10.83709716796875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-14 06:00:00,-5.718664550781227,-0.5963500976562273,5.122314453125,5.122314453125
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-14 12:00:00,-3.5285400390624773,-6.085760498046852,-2.557220458984375,2.557220458984375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-14 18:00:00,1.5048767089843977,1.9694763183593977,0.464599609375,0.464599609375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-15 00:00:00,-0.6420043945312273,0.5520568847656477,1.194061279296875,1.194061279296875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-15 06:00:00,-4.214208984374977,-2.1882080078124773,2.0260009765625,2.0260009765625
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-15 12:00:00,-7.816564941406227,-1.5069030761718523,6.309661865234375,6.309661865234375
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-15 18:00:00,2.8497558593750227,0.09563598632814774,-2.754119873046875,2.754119873046875
res4_m4_w128_mp2_h6_bs4 (step 86000),2026-02-16 00:00:00,1.6705566406250227,0.09234008789064774,-1.578216552734375,1.578216552734375
res4_m4_w256_mp1_h6_bs4 (step 90000),2026-01-24 12:00:00,-17.700201416015602,-11.321997070312477,6.378204345703125,6.378204345703125
res4_m4_w256_mp1_h6_bs4 (step 90000),2026-01-24 18:00:00,-12.934362792968727,-7.640051269531227,5.2943115234375,5.2943115234375
res4_m4_w256_mp1_h6_bs4 (step 90000),2026-01-25 00:00:00,-14.379858398437477,-7.217016601562477,7.162841796875,7.162841796875
res4_m4_w256_mp1_h6_bs4 (step 90000),2026-01-25 06:00:00,-14.350561523437477,-8.388067626953102,5.962493896484375,5.962493896484375
res4_m4_w256_mp1_h6_bs4 (step 90000),2026-01-25 12:00:00,-14.683508300781227,-10.357458496093727,4.3260498046875,4.3260498046875
res4_m4_w256_mp1_h6_bs4 (step 90000),2026-01-25 18:00:00,-15.190344238281227,-6.355566406249977,8.83477783203125,8.83477783203125
res4_m4_w256_mp1_h6_bs4 (step 90000),2026-01-26 00:00:00,-13.665136718749977,-5.591314697265602,8.073822021484375,8.073822021484375
res4_m4_w256_mp1_h6_bs4 (step 90000),2026-01-26 06:00:00,-11.841040039062477,-13.189428710937477,-1.348388671875,1.348388671875
